tp_farm_estates_small;Farming Estates;;;;;;;;;;;;;x
tp_hunting_grounds_large;Large Hunting Grounds;;;;;;;;;;;;;x
tp_hunting_grounds_small;Hunting Grounds;;;;;;;;;;;;;x
tp_peat_quarry_large;Extensive Peat Quarry;;;;;;;;;;;;;x
tp_peat_quarry_small;Peat Quarry;;;;;;;;;;;;;x
tp_hill_villages_large;Numerous Hill Villages;;;;;;;;;;;;;x
tp_hill_villages_small;Hill Villages;;;;;;;;;;;;;x
tp_mountain_villages_large;Numerous Mountain Villages;;;;;;;;;;;;;x
tp_mountain_villages_small;Mountain Villages;;;;;;;;;;;;;x
tp_pastures_large;Spacious Pastures;;;;;;;;;;;;;x
tp_pastures_small;Pastures;;;;;;;;;;;;;x
########################
ca_farm_estates_large;Numerous Farming Estates;;;;;;;;;;;;;x
ca_farm_estates_small;Farming Estates;;;;;;;;;;;;;x
ca_hunting_grounds_large;Large Hunting Grounds;;;;;;;;;;;;;x
ca_hunting_grounds_small;Hunting Grounds;;;;;;;;;;;;;x
ca_peat_quarry_large;Extensive Peat Quarry;;;;;;;;;;;;;x
ca_peat_quarry_small;Peat Quarry;;;;;;;;;;;;;x
ca_hill_villages_large;Numerous Hill Villages;;;;;;;;;;;;;x
ca_hill_villages_small;Hill Villages;;;;;;;;;;;;;x
ca_mountain_villages_large;Numerous Mountain Villages;;;;;;;;;;;;;x
ca_mountain_villages_small;Mountain Villages;;;;;;;;;;;;;x
ca_pastures_large;Spacious Pastures;;;;;;;;;;;;;x
ca_pastures_small;Pastures;;;;;;;;;;;;;x
########################
ct_farm_estates_large;Numerous Farming Estates;;;;;;;;;;;;;x
ct_farm_estates_small;Farming Estates;;;;;;;;;;;;;x
ct_hunting_grounds_large;Large Hunting Grounds;;;;;;;;;;;;;x
ct_hunting_grounds_small;Hunting Grounds;;;;;;;;;;;;;x
ct_peat_quarry_large;Extensive Peat Quarry;;;;;;;;;;;;;x
ct_peat_quarry_small;Peat Quarry;;;;;;;;;;;;;x
ct_hill_villages_large;Numerous Hill Villages;;;;;;;;;;;;;x
ct_hill_villages_small;Hill Villages;;;;;;;;;;;;;x
ct_mountain_villages_large;Numerous Mountain Villages;;;;;;;;;;;;;x
ct_mountain_villages_small;Mountain Villages;;;;;;;;;;;;;x
ct_pastures_large;Spacious Pastures;;;;;;;;;;;;;x
ct_pastures_small;Pastures;;;;;;;;;;;;;x
########################
farm_estates_large_desc;An organised collection of minor settlements assigned to the local nobility to govern over. Now with proper investment from the region's government has exabled these villages to properly make use of their entire surroundings for agriculture.;;;;;;;;;;;;;x
farm_estates_small_desc;An organised collection of minor settlements assigned to the local nobility to govern over.;;;;;;;;;;;;;x
hunting_grounds_large_desc;Lands designated by the local rulers for the hunting of wild animals such as Deer, Bears, Tigers or Wolves. Expanded upon with the addition of more woodland and additional groundskeepers.;;;;;;;;;;;;;x
hunting_grounds_small_desc;Lands designated by the local rulers for the hunting of wild animals such as Deer, Bears, Tigers or Wolves.;;;;;;;;;;;;;x
peat_quarry_large_desc;Peat has been used for centuries in the heating of homes and it continues to see this use in the post event world, once again being mined by hand and left to dry out over time. Extended across more of the wetlands it can now supply enough turf to supply a city.;;;;;;;;;;;;;x
peat_quarry_small_desc;Peat has been used for centuries in the heating of homes and it continues to see this use in the post event world, once again being mined by hand and left to dry out over time.;;;;;;;;;;;;;x
hill_villages_large_desc;Villages in the hilly regions of the province, often specialising in orchards due to the lack of high quality soil. the relative isolation from other communities can lead to the levies here being somewhat tougher. Better connected to the rest of civilisation through improved roads, allowing their men to be mobilised with greater ease.;;;;;;;;;;;;;x
hill_villages_small_desc;Villages in the hilly regions of the province, often specialising in orchards due to the lack of high quality soil. the relative isolation from other communities can lead to the levies here being somewhat tougher.;;;;;;;;;;;;;x
mountain_villages_large_desc;Villages on the edge of civilisation which breed hardy men unwilling to break easily in battle, specialising in spear warfare due to the need to control the mountain passes which make up their homelands. Better connected to the rest of civilisation through improved roads, allowing their men to be mobilised with greater ease.;;;;;;;;;;;;;x
mountain_villages_small_desc;Villages on the edge of civilisation which breed hardy men unwilling to break easily in battle, specialising in spear warfare due to the need to control the mountain passes which make up their homelands.;;;;;;;;;;;;;x
pastures_large_desc;Pastures kept for the grazing of horse and cattle with numerous ranchers kept to watch over them. As the lands they graze have grown, so have the herds and in addition their ranchers.;;;;;;;;;;;;;x
pastures_small_desc;Pastures kept for the grazing of horse and cattle with numerous ranchers kept to watch over them.;;;;;;;;;;;;;x








