#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nobelian_DESC;Since the Fall, Nobelians worshipped an old, wise, bearded god who helped mankind to achieve marvels in science, literature and peace, sending holy men and saints on Earth to guide humanity to greatness. The numerous medals with the face of God on them proved he was largely worshipped in the old world, and if Laureates are nowadays rarer than before, faith can be put in Nobel to lead, once again, mankind on the path to glory.;Title;Title;;Title;;;;;;;;;x
String_Sedevacantist;Sedevacantist;;;;;;;;;x
String_Episcopal;Episcopal;;;;;;;;;x
String_Anglican;Anglican;;;;;;;;;x
String_Mattaist;Mattaist;;;;;;;;;x
String_Coptic;Coptic;;;;;;;;;x
String_Nasrini;Nasrini;;;;;;;;;x
String_Syriac_Chaldean;Syriac-Chaldean;;;;;;;;;x
String_Calvinist;Calvinist;;;;;;;;;x
String_Bezpopotvsy;Bezpopovtsy;;;;;;;;;x
String_oldbeliever;Old Believer;;;;;;;;;x
String_easternprotestant;Eastern Protestant;;;;;;;;;x
String_Neo_Donatist;Neo-Donatist;;;;;;;;;x
String_Marblist;Marblist;;;;;;;;;x
String_Hay_Arakelakan;Hay Arak'elakan;;;;;;;;;x
String_Xinjiao;Xinjiao;;;;;;;;;x
String_Baptist;Baptist;;;;;;;;;x
String_Hussite;Hussite;;;;;;;;;x
String_Prussianist;Prussianist;;;;;;;;;x
String_Lutheran;Lutheran;;;;;;;;;x
String_Osvicenist;Osvicenist;;;;;;;;;x
String_Transatlantico;Transatlantico;;;;;;;;;x
String_Sevillian;Sevillian;;;;;;;;;x
String_Cadaverist;Cadaverist;;;;;;;;;x
String_Einblicker;Einblicker;;;;;;;;;x
String_Mandaean;Mandaean;;;;;;;;;x
String_Mirrazumudrost;Mirrazumudrost;;;;;;;;;x
String_Orange_King;Orange King;;;;;;;;;x
String_Old_Thelemite;Old Thelemite;;;;;;;;;x
String_Summer_Queen;Summer Queen;;;;;;;;;x
String_Thelemite;Thelemite;;;;;;;;;x
String_Karmapa;Karmapa;;;;;;;;;x
String_Gelugpa;Gelugpa;;;;;;;;;x
String_Thammayut;Thammayut;;;;;;;;;x
String_navayana;Navayana;;;;;;;;;x
String_Theravada;Theravada;;;;;;;;;x
String_Budaist;Budaist;;;;;;;;;x
String_Vajrayana;Vajrayana;;;;;;;;;x
String_Old_World_Cultists;Old World Cultists;;;;;;;;;x
String_Buddhists;Buddhists;;;;;;;;;x
String_Esoterics;Esoterics;;;;;;;;;x
String_Syncretics;Syncretics;;;;;;;;;x
String_Oceanics;Oceanics;;;;;;;;;x
###############
drogayevan;Blood of Drogayev;;;;;;;;;x
drogayevan_desc;Conqueror of the Steppe, great commander and founder of the homeland of the Ironist people.;;;;;;;;;x
d_tectonic_order;Tectonic Order;;;;;;;;;x
d_tectonic_order_adj;Tectonic;;;;;;;;;x
unite_russia;Unify Russia;;;;;;;;;x
CB_NAME_RUSSIA;Claim [Title.GetBaseName];;;;;;;;;x
WAR_NAME_RUSSIA; $ORDER$$FIRST_ADJ$ Unification War for $OTHER_TITLE$;;;;;;;;;x
unite_russia_desc;Great Russia must be whole again! Russian rulers can declare war to subjugate all titles held by other rulers within a duchy in de jure Russia.;;;;;;;;;x
CB_NAME_GERMANY;Liberate [Title.GetBaseName];;;;;;;;;x
WAR_NAME_GERMANY;$ORDER$$FIRST_ADJ$ War to repel the occupiers of $OTHER_TITLE$;;;;;;;;;x
defend_germany_desc;Germany is for the Germans! Foreign rulers cannot be allowed to occupy German land.;;;;;;;;;x
novelist_reformed_opinion;Reformed Novelist Opinion;;;;;;;;;x
nomadic_king_maghreb_arabic;Amghar;;;;;;;;;x
nomadic_kingdom_maghreb_arabic;Tribe;;;;;;;;;x
nomadic_kingdom_of_maghreb_arabic;Tribe of;;;;;;;;;x
nomadic_emperor_maghreb_arabic;Amenokal;;;;;;;;;x
nomadic_empire_maghreb_arabic;Confederation;;;;;;;;;x
nomadic_empire_of_maghreb_arabic;Confederation of;;;;;;;;;x

nomadic_king_tuareg;Amghar;;;;;;;;;x
nomadic_kingdom_tuareg;Tribe;;;;;;;;;x
nomadic_kingdom_of_tuareg;Tribe of;;;;;;;;;x
nomadic_emperor_tuareg;Amenokal;;;;;;;;;x
nomadic_empire_tuareg;Confederation;;;;;;;;;x
nomadic_empire_of_tuareg;Confederation of;;;;;;;;;x
nomadic_king_barbariyya;Amghar;;;;;;;;;x
nomadic_kingdom_barbariyya;Tribe;;;;;;;;;x
nomadic_kingdom_of_barbariyya;Tribe of;;;;;;;;;x
nomadic_emperor_barbariyya;Amenokal;;;;;;;;;x
nomadic_empire_barbariyya;Confederation;;;;;;;;;x
nomadic_empire_of_barbariyya;Confederation of;;;;;;;;;x

nomadic_king_central_african;Bulaama;;;;;;;;;x
nomadic_kingdom_central_african;Tribe;;;;;;;;;x
nomadic_kingdom_of_central_africa;Tribe of;;;;;;;;;x
nomadic_emperor_central_african;Malik;;;;;;;;;x
nomadic_empire_central_african;Confederation;;;;;;;;;x
nomadic_empire_of_central_african;Confederation of;;;;;;;;;x
bloodline_effect_berserker;Can gain the §YBerserker§! Trait;;;;;;;;;x
sunni_opinion;Sunni Opinion;;;;;;;;;x
folklorist_opinion;Folklorist Opinion;;;;;;;;;x
folklorist_reformed_opinion;Reformed Folklorist Opinion;;;;;;;;;x
snowbear;Blood of the Snow-Bear;;;;;;;;;x
snowbear_desc;A legendary hero, said to have been the son of Baba Yaga. It is said that he could control the winter snow and transform into a bear.;;;;;;;;;x
kamangar;Blood of Kyrus The Apostate;;;;;;;;;x
kamangar_desc;An eccentric filled with religious conviction, Kyrus earned the bitter hatred of Yarsani for apostatising to Zoroastrianism and attempting to forcibly convert Kurdistan.;;;;;;;;;x ,,,,,,,
