monastic_order_give_county_orthodox_power_desc;Designate the temple baronies in your county for the construction of Basilian Sketes.;;;;;;;;;;;;;x
monastic_order_give_county_orthodox_desc;Designate the temple baronies in your county for the construction of Basilian Sketes.;;;;;;;;;;;;;x
##
monastic_order_give_county_dominicans;Designate a county for the Dominicans;;;;;;;;;;;;;x
monastic_order_give_county_dominicans_power_desc;Designate the temple baronies in your county for the construction of Dominican Priories.;;;;;;;;;;;;;x
monastic_order_give_county_dominicans_desc;Designate the temple baronies in your county for the construction of Dominican Priories.;;;;;;;;;;;;;x
##
monastic_order_give_county_benedictines;Designate a county for the Benedictines;;;;;;;;;;;;;x
monastic_order_give_county_benedictines_power_desc;Designate the temple baronies in your county for the construction of Benedictines Priories.;;;;;;;;;;;;;x
monastic_order_give_county_benedictines_desc;Designate the temple baronies in your county for the construction of Benedictines Priories.;;;;;;;;;;;;;x
##
monastic_order_give_county_ignatius;Designate a county for the Ignatians;;;;;;;;;;;;;x
monastic_order_give_county_ignatius_power_desc;Designate the temple baronies in your county for the construction of Ignatian Priories.;;;;;;;;;;;;;x
monastic_order_give_county_ignatius_desc;Designate the temple baronies in your county for the construction of Ignatian Priories.;;;;;;;;;;;;;x
##
tp_benedictine_priory;Benedictine Priory;;;;;;;;;;;;;x
tp_benedictine_priory_desc;A minor monestary in one of the more isolated areas of the barony which contributes to the local economy and technological development.;;;;;;;;;;;;;x
tp_ignatian_priory;Ignatian Priory;;;;;;;;;;;;;x
tp_ignatian_priory_desc;A minor monestary in one of the more isolated areas of the barony which contributes to the local economy and technological development.;;;;;;;;;;;;;x
tp_dominican_priory;Dominican Priory;;;;;;;;;;;;;x
tp_dominican_priory_desc;A minor monestary in one of the more isolated areas of the barony which contributes to the local economy and technological development.;;;;;;;;;;;;;x
tp_orthodox_skete;Orthodox Skete;;;;;;;;;;;;;x
tp_orthodox_skete_desc;A minor monestary in one of the more isolated areas of the barony which contributes to the local economy and technological development.;;;;;;;;;;;;;x
tp_tijaniyyah_saint_shrine;Tijaniyyah Local Wali Shrine;;;;;;;;;;;;;x
tp_tijaniyyah_saint_shrine_desc;A shrine to a regional wali established by the local Tijaniyyah sect.;;;;;;;;;;;;;x
tp_sanusiyya_saint_shrine;Sanusiyya Local Wali Shrine;;;;;;;;;;;;;x
tp_sanusiyya_saint_shrine_desc;A shrine to a regional wali established by the local Sanusiyya sect.;;;;;;;;;;;;;x
tp_qadiriyyah_saint_shrine;Qadiriyyah Local Wali Shrine;;;;;;;;;;;;;x
tp_qadiriyyah_saint_shrine_desc;A shrine to a regional wali established by the local Qadiriyyah sect.;;;;;;;;;;;;;x
##
tp_nicholas_cult_shrine;Cult of Nicholas Shrine;;;;;;;;;;;;;x
tp_nicholas_cult_shrine_desc;A shrine to Tsar Nicholas established by the local Nicholas cult.;;;;;;;;;;;;;x
tp_ivan_cult_shrine;Cult of Ivan Shrine;;;;;;;;;;;;;x
tp_ivan_cult_shrine_desc;A shrine to Tsar Ivan established by the local Ivan cult.;;;;;;;;;;;;;x
tp_olga_cult_shrine;Cult of Olga Shrine;;;;;;;;;;;;;x
tp_olga_cult_shrine_desc;A shrine to Tsaritza Olga established by the local Nicholas cult.;;;;;;;;;;;;;x
tp_minor_saints_cult_shrine;Cult of the Minor Saints Shrine;;;;;;;;;;;;;x
tp_minor_saints_cult_shrine_desc;A shrine to one of the minor Tsars established by one of the local cults.;;;;;;;;;;;;;x
tp_undivided_cult_shrine;Cult of the Tsars Undivided Shrine;;;;;;;;;;;;;x
tp_undivided_cult_shrine_desc;A shrine to the Tsars Undivided established by the local Undivided cult.;;;;;;;;;;;;;x
##
tp_wooden_temple;Wooden Chedi;;;;;;;;;;;;;x
tp_wooden_temple_desc;A small array of Wooden Chedi was erected and left to decays then rebuilt for the monk to gains insight on the unforgiving nature of Samsara, Where pain is unescapable and death is inevitable.;;;;;;;;;;;;;x
##
ft_trade_route_patrols_1;Small Trade Route Patrols;;;;;;;;;;;;;x
ft_trade_route_patrols_2;Large Trade Route Patrols;;;;;;;;;;;;;x
ft_trade_route_patrols_3;Trade Route Escorts;;;;;;;;;;;;;x
ft_trade_route_patrols_1_desc;These few riders help to make the local trade route which passes through the province somewhat safer for merchants and travelers increasing the overall trade value transported.;;;;;;;;;;;;;x
ft_trade_route_patrols_2_desc;These riders help to make the local trade route which passes through the province safer for merchants and travelers increasing the overall trade value transported.;;;;;;;;;;;;;x
ft_trade_route_patrols_3_desc;These many riders help to make the local trade route which passes through the province significantly safer for merchants and travelers increasing the overall trade value transported.;;;;;;;;;;;;;x
ft_barracks_1;Small Fort Barracks;;;;;;;;;;;;;x
ft_barracks_2;Fort Barracks;;;;;;;;;;;;;x
ft_barracks_3;Large Fort Barracks;;;;;;;;;;;;;x
ft_barracks_4;Expansive Fort Barracks;;;;;;;;;;;;;x
ft_barracks_1_desc;Here the Guards and soldiers of the fort train and live.;;;;;;;;;;;;;x
ft_barracks_2_desc;Here the Guards and soldiers of the fort train and live.;;;;;;;;;;;;;x
ft_barracks_3_desc;Here the Guards and soldiers of the fort train and live.;;;;;;;;;;;;;x
ft_barracks_4_desc;Here the Guards and soldiers of the fort train and live.;;;;;;;;;;;;;x
ft_garrison_1;Small Garrison;;;;;;;;;;;;;x
ft_garrison_2;Moderate Garrison;;;;;;;;;;;;;x
ft_garrison_3;Large Garrison;;;;;;;;;;;;;x
ft_garrison_1_desc;This fort has a small sized garrison;;;;;;;;;;;;;x
ft_garrison_2_desc;This fort has a moderately sized garrison;;;;;;;;;;;;;x
ft_garrison_3_desc;This fort has a large sized garrison;;;;;;;;;;;;;x
ft_wall_1;Palisade;;;;;;;;;;;;;x
ft_wall_2;Low Curtain Wall;;;;;;;;;;;;;x
ft_wall_3;High Curtain Wall;;;;;;;;;;;;;x
ft_wall_4;High Curtain Wall and Moat;;;;;;;;;;;;;x
ft_wall_1_desc;This fort has a Palisade to defend itself.;;;;;;;;;;;;;x
ft_wall_2_desc;This fort has a low curtain wall to defend itself.;;;;;;;;;;;;;x
ft_wall_3_desc;This fort has a high curtain wall to defend itself.;;;;;;;;;;;;;x
ft_wall_4_desc;This fort has a high curtain wall and moat to defend itself.;;;;;;;;;;;;;x
ft_extra_defences_1;Gatehouse;;;;;;;;;;;;;x
ft_extra_defences_2;Hoarding;;;;;;;;;;;;;x
ft_extra_defences_3;Drawbridge;;;;;;;;;;;;;x
ft_extra_defences_4;Bastion;;;;;;;;;;;;;x
ft_extra_defences_1_desc;This fort has a Gatehouse added to its defences.;;;;;;;;;;;;;x
ft_extra_defences_2_desc;This fort has a Hoarding added to its defences.;;;;;;;;;;;;;x
ft_extra_defences_3_desc;This fort has a Drawbridge added to its defences.;;;;;;;;;;;;;x
ft_extra_defences_4_desc;This fort has a Bastion added to its defences.;;;;;;;;;;;;;x
