#### FEUDAL;;;;;;;;;;;;;;
emperor_female_eastern_dravidian_group;Rajadhirajani;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Dravidian Feudal TITLES_OF,,,,,,;;;;;;;;;;;;;;
barony_of_eastern_dravidian_group;Barony of;;;;;;;;;;;;;x
county_of_eastern_dravidian_group;County of;;;;;;;;;;;;;x
duchy_of_eastern_dravidian_group;Rajyam;;;;;;;;;;;;;x
kingdom_of_eastern_dravidian_group;Maharajyam;;;;;;;;;;;;;x
empire_of_eastern_dravidian_group;Samrajyam;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Dravidian TITLES,,,,,,;;;;;;;;;;;;;;
barony_eastern_dravidian_group;Barony;;;;;;;;;;;;;x
county_eastern_dravidian_group;County;;;;;;;;;;;;;x
duchy_eastern_dravidian_group;Rajyam;;;;;;;;;;;;;x
kingdom_eastern_dravidian_group;Maharajyam;;;;;;;;;;;;;x
empire_eastern_dravidian_group;Samrajyam;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
##Dravidian Feudal RULERS;;;;;;;;;;;;;;
baron_southern_dravidian_group;Baron;;;;;;;;;;;;;x
baron_female_southern_dravidian_group;Baroness;;;;;;;;;;;;;x
count_southern_dravidian_group;Count;;;;;;;;;;;;;x
count_female_southern_dravidian_group;Countess;;;;;;;;;;;;;x
duke_southern_dravidian_group;Raja;;;;;;;;;;;;;x
duke_female_southern_dravidian_group;Rani;;;;;;;;;;;;;x
king_southern_dravidian_group;Maharaja;;;;;;;;;;;;;x
king_female_southern_dravidian_group;Maharani;;;;;;;;;;;;;x
emperor_southern_dravidian_group;Rajadhiraja;;;;;;;;;;;;;x
emperor_female_southern_dravidian_group;Rajadhirajani;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Dravidian Feudal TITLES_OF,,,,,,;;;;;;;;;;;;;;
barony_of_southern_dravidian_group;Barony of;;;;;;;;;;;;;x
county_of_southern_dravidian_group;County of;;;;;;;;;;;;;x
duchy_of_southern_dravidian_group;Rajyam;;;;;;;;;;;;;x
kingdom_of_southern_dravidian_group;Maharajyam;;;;;;;;;;;;;x
empire_of_southern_dravidian_group;Samrajyam;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Dravidian TITLES,,,,,,;;;;;;;;;;;;;;
barony_southern_dravidian_group;Barony;;;;;;;;;;;;;x
county_southern_dravidian_group;County;;;;;;;;;;;;;x
duchy_southern_dravidian_group;Rajyam;;;;;;;;;;;;;x
kingdom_southern_dravidian_group;Maharajyam;;;;;;;;;;;;;x
empire_southern_dravidian_group;Samrajyam;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Konkani Feudal RULERS;;;;;;;;;;;;;;
count_konkani;Conde;;;;;;;;;;;;;x
count_female_konkani;Condessa;;;;;;;;;;;;;x
duke_konkani;Duque;;;;;;;;;;;;;x
duke_female_konkani;Duquesa;;;;;;;;;;;;;x
king_konkani;Rei;;;;;;;;;;;;;x
king_female_konkani;Rainha;;;;;;;;;;;;;x
emperor_konkani;Imperador;;;;;;;;;;;;;x
emperor_female_konkani;Imperatriz;;;;;;;;;;;;;x
##Assamese Feudal RULERS;;;;;;;;;;;;;;
count_assamese;Count;;;;;;;;;;;;;x
count_female_assamese;Countess;;;;;;;;;;;;;x
duke_assamese;Raaja;;;;;;;;;;;;;x
duke_female_assamese;Raani;;;;;;;;;;;;;x
king_assamese;Swargadeo;;;;;;;;;;;;;x
king_female_assamese;Maharaani;;;;;;;;;;;;;x
emperor_assamese;Samrata;;;;;;;;;;;;;x
emperor_female_assamese;Empress;;;;;;;;;;;;;x
##Yunani Feudal RULERS;;;;;;;;;;;;;;
count_yoonaanee;Komas;;;;;;;;;;;;;x
count_female_yoonaanee;Komeyi;;;;;;;;;;;;;x
duke_yoonaanee;Daspat;;;;;;;;;;;;;x
duke_female_yoonaanee;Daspateyi;;;;;;;;;;;;;x
king_yoonaanee;Vasileya;;;;;;;;;;;;;x
king_female_yoonaanee;Vasileyi;;;;;;;;;;;;;x
emperor_yoonaanee;Mahavasileya;;;;;;;;;;;;;x
emperor_female_yoonaanee;Mahavasileyi;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;

##Bengali Feudal RULERS;;;;;;;;;;;;;;
baron_bengali;Mawla;;;;;;;;;;;;;x
baron_female_bengali;Mohtarma;;;;;;;;;;;;;x
barony_of_bengali;Upazila of;;;;;;;;;;;;;x
count_bengali;Thakur;;;;;;;;;;;;;x
count_female_bengali;Thakurani;;;;;;;;;;;;;x
county_of_bengali;District of;;;;;;;;;;;;;x
duke_bengali;Nawab;;;;;;;;;;;;;x
duke_female_bengali;Begum;;;;;;;;;;;;;x
duchy_of_bengali;Princedom of;;;;;;;;;;;;;x
king_bengali;Maharaja;;;;;;;;;;;;;x
king_female_bengali;Maharani;;;;;;;;;;;;;x
kingdom_of_bengali;Kingdom of;;;;;;;;;;;;;x
emperor_bengali;Samrat;;;;;;;;;;;;;x
emperor_female_bengali;Samrajni;;;;;;;;;;;;;x
empire_of_bengali;Empire of;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;

#Oriya loc
barony_of_oriya;Barony of;;;;;;;;;;;;;x
county_of_oriya;County of;;;;;;;;;;;;;x
duchy_of_oriya;Rajyam;;;;;;;;;;;;;x
kingdom_of_oriya;Maharajyam;;;;;;;;;;;;;x
empire_of_oriya;Samrajyam;;;;;;;;;;;;;x
count_oriya;Mahapaur;;;;;;;;;;;;;x
count_female_oriya;Mahapaur;;;;;;;;;;;;;x
duke_oriya;Montri;;;;;;;;;;;;;x
duke_female_oriya;Montri;;;;;;;;;;;;;x
king_oriya;Protimontri;;;;;;;;;;;;;x
king_female_oriya;Protimontri;;;;;;;;;;;;;x
emperor_oriya;Prodhanmontri;;;;;;;;;;;;;x
emperor_female_oriya;Prodhanmontri;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

#Andaman loc
barony_of_andamani;Barony of;;;;;;;;;;;;;x
county_of_andamani;County of;;;;;;;;;;;;;x
duchy_of_andamani;Raj of;;;;;;;;;;;;;x
kingdom_of_andamani;Kingdom of;;;;;;;;;;;;;x
empire_of_andamani;Samrajyam;;;;;;;;;;;;;x
count_andamani;Thakur;;;;;;;;;;;;;x
count_female_andamani;Thakurani;;;;;;;;;;;;;x
duke_andamani;Raja;;;;;;;;;;;;;x
duke_female_andamani;Rani;;;;;;;;;;;;;x
king_andamani;Maharaja;;;;;;;;;;;;;x
king_female_andamani;Maharani;;;;;;;;;;;;;x
emperor_andamani;Samrat;;;;;;;;;;;;;x
emperor_female_andamani;Empress;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

#Domba loc
barony_of_domba;Barony of;;;;;;;;;;;;;x
county_of_domba;County of;;;;;;;;;;;;;x
duchy_of_domba;Rajyam;;;;;;;;;;;;;x
kingdom_of_domba;Maharajyam;;;;;;;;;;;;;x
empire_of_domba;Samrajyam;;;;;;;;;;;;;x
count_domba;Mahapaur;;;;;;;;;;;;;x
count_female_domba;Mahapaur;;;;;;;;;;;;;x
duke_domba;Montri;;;;;;;;;;;;;x
duke_female_domba;Montri;;;;;;;;;;;;;x
king_domba;Protimontri;;;;;;;;;;;;;x
king_female_domba;Protimontri;;;;;;;;;;;;;x
emperor_domba;Prodhanmontri;;;;;;;;;;;;;x
emperor_female_domba;Prodhanmontri;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

#Bihari loc
barony_of_bihari;Barony of;;;;;;;;;;;;;x
county_of_bihari;County of;;;;;;;;;;;;;x
duchy_of_bihari;Rajyam;;;;;;;;;;;;;x
kingdom_of_bihari;Maharajyam;;;;;;;;;;;;;x
empire_of_bihari;Samrajyam;;;;;;;;;;;;;x
count_bihari;Mahapaur;;;;;;;;;;;;;x
count_female_bihari;Mahapaur;;;;;;;;;;;;;x
duke_bihari;Montri;;;;;;;;;;;;;x
duke_female_bihari;Montri;;;;;;;;;;;;;x
king_bihari;Protimontri;;;;;;;;;;;;;x
king_female_bihari;Protimontri;;;;;;;;;;;;;x
emperor_bihari;Prodhanmontri;;;;;;;;;;;;;x
emperor_female_bihari;Prodhanmontri;;;;;;;;;;;;;x
#Bihari loc
tharu;Tharu;;;;;;;;;;;;;x
barony_of_tharu;Barony of;;;;;;;;;;;;;x
county_of_tharu;County of;;;;;;;;;;;;;x
duchy_of_tharu;Rajyam;;;;;;;;;;;;;x
kingdom_of_tharu;Maharajyam;;;;;;;;;;;;;x
empire_of_tharu;Samrajyam;;;;;;;;;;;;;x
count_tharu;Mahapaur;;;;;;;;;;;;;x
count_female_tharu;Mahapaur;;;;;;;;;;;;;x
duke_tharu;Montri;;;;;;;;;;;;;x
duke_female_tharu;Montri;;;;;;;;;;;;;x
king_tharu;Protimontri;;;;;;;;;;;;;x
king_female_tharu;Protimontri;;;;;;;;;;;;;x
emperor_tharu;Prodhanmontri;;;;;;;;;;;;;x
emperor_female_tharu;Prodhanmontri;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

#Marathi loc
barony_of_marathi;Barony of;;;;;;;;;;;;;x
county_of_marathi;County of;;;;;;;;;;;;;x
duchy_of_marathi;Rajyam;;;;;;;;;;;;;x
kingdom_of_marathi;Maharajyam;;;;;;;;;;;;;x
empire_of_marathi;Samrajyam;;;;;;;;;;;;;x
baron_marathi;Sarpanch;;;;;;;;;;;;;x
baron_female_marathi;Sarpanch;;;;;;;;;;;;;x
count_marathi;Mahapaur;;;;;;;;;;;;;x
count_female_marathi;Mahapaur;;;;;;;;;;;;;x
duke_marathi;Rajyapal;;;;;;;;;;;;;x
duke_female_marathi;Rajyapal;;;;;;;;;;;;;x
king_marathi;Mukhyamantri;;;;;;;;;;;;;x
king_female_marathi;Mukhyamantri;;;;;;;;;;;;;x
emperor_marathi;Rashtrapati;;;;;;;;;;;;;x
emperor_female_marathi;Rashtrapati;;;;;;;;;;;;;x
duchy_of_marathi;Chhota Rajya;;;;;;;;;;;;;x
duchy_marathi;Chhota Rajya;;;;;;;;;;;;;x
kingdom_marathi;Rajya;;;;;;;;;;;;;x
empire_marathi;Desh;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

#Mumbaikar loc
barony_of_mumbaikar;Barony of;;;;;;;;;;;;;x
county_of_mumbaikar;County of;;;;;;;;;;;;;x
duchy_of_mumbaikar;Rajyam;;;;;;;;;;;;;x
kingdom_of_mumbaikar;Maharajyam;;;;;;;;;;;;;x
empire_of_mumbaikar;Samrajyam;;;;;;;;;;;;;x
baron_mumbaikar;Sarpanch;;;;;;;;;;;;;x
baron_female_mumbaikari;Sarpanch;;;;;;;;;;;;;x
count_mumbaikar;Mahapaur;;;;;;;;;;;;;x
count_female_mumbaikar;Mahapaur;;;;;;;;;;;;;x
duke_mumbaikar;Rajyapal;;;;;;;;;;;;;x
duke_female_mumbaikar;Rajyapal;;;;;;;;;;;;;x
king_mumbaikar;Mukhyamantri;;;;;;;;;;;;;x
king_female_mumbaikar;Mukhyamantri;;;;;;;;;;;;;x
emperor_mumbaikar;Rashtrapati;;;;;;;;;;;;;x
emperor_female_mumbaikar;Rashtrapati;;;;;;;;;;;;;x
duchy_mumbaikar;Chhota Rajya;;;;;;;;;;;;;x
kingdom_mumbaikar;Rajya;;;;;;;;;;;;;x
empire_mumbaikar;Desh;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

#Dhivehi loc
barony_of_dhivehi;Barony of;;;;;;;;;;;;;x
county_of_dhivehi;County of;;;;;;;;;;;;;x
duchy_of_dhivehi;Emirate of;;;;;;;;;;;;;x
kingdom_of_dhivehi;Sultanate of;;;;;;;;;;;;;x
empire_of_dhivehi;Empire of;;;;;;;;;;;;;x
baron_dhivehi;Sarpanch;;;;;;;;;;;;;x
baron_female_dhivehi;Sarpanch;;;;;;;;;;;;;x
count_dhivehi;Mahapaur;;;;;;;;;;;;;x
count_female_dhivehi;Mahapaur;;;;;;;;;;;;;x
duke_dhivehi;Emir;;;;;;;;;;;;;x
duke_female_dhivehi;Emira;;;;;;;;;;;;;x
king_dhivehi;Sultan;;;;;;;;;;;;;x
king_female_dhivehi;Sultana;;;;;;;;;;;;;x
emperor_dhivehi;Padishah;;;;;;;;;;;;;x
emperor_female_dhivehi;Rashtrapati;;;;;;;;;;;;;x
duchy_dhivehi;Emirate;;;;;;;;;;;;;x
kingdom_dhivehi;Sultanate;;;;;;;;;;;;;x
empire_dhivehi;Empire;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

digaric;Digaric;;;;;;;;;;;;;x
tanic;Tanic;;;;;;;;;;;;;x
adi;Adi;;;;;;;;;;;;;x
count_adi;Rje;;;;;;;;;;;;;x
count_female_adi;Icam;;;;;;;;;;;;;x
duke_adi;Sa Dbang;;;;;;;;;;;;;x
duke_female_adi;Sa Dbang;;;;;;;;;;;;;x
king_adi;Rgyal Po;;;;;;;;;;;;;x
king_female_adi;Rgyal Mo;;;;;;;;;;;;;x
emperor_adi;Tsenpo;;;;;;;;;;;;;x
emperor_female_adi;Tsenmo;;;;;;;;;;;;;x
county_of_adi;Dzong;;;;;;;;;;;;;x
duchy_of_adi;Sa Khul;;;;;;;;;;;;;x
kingdom_of_adi;Rgyal Srid;;;;;;;;;;;;;x
empire_of_adi;Chen Po;;;;;;;;;;;;;x

nishi;Nishi;;;;;;;;;;;;;x
count_nishi;Rje;;;;;;;;;;;;;x
count_female_nishi;Icam;;;;;;;;;;;;;x
duke_nishi;Sa Dbang;;;;;;;;;;;;;x
duke_female_nishi;Sa Dbang;;;;;;;;;;;;;x
king_nishi;Rgyal Po;;;;;;;;;;;;;x
king_female_nishi;Rgyal Mo;;;;;;;;;;;;;x
emperor_nishi;Tsenpo;;;;;;;;;;;;;x
emperor_female_nishi;Tsenmo;;;;;;;;;;;;;x
county_of_nishi;Dzong;;;;;;;;;;;;;x
duchy_of_nishi;Sa Khul;;;;;;;;;;;;;x
kingdom_of_nishi;Rgyal Srid;;;;;;;;;;;;;x
empire_of_nishi;Chen Po;;;;;;;;;;;;;x

mishmi;Mishmi;;;;;;;;;;;;;x
count_mishmi;Rje;;;;;;;;;;;;;x
count_female_mishmi;Icam;;;;;;;;;;;;;x
duke_mishmi;Sa Dbang;;;;;;;;;;;;;x
duke_female_mishmi;Sa Dbang;;;;;;;;;;;;;x
king_mishmi;Rgyal Po;;;;;;;;;;;;;x
king_female_mishmi;Rgyal Mo;;;;;;;;;;;;;x
emperor_mishmi;Tsenpo;;;;;;;;;;;;;x
emperor_female_mishmi;Tsenmo;;;;;;;;;;;;;x
county_of_mishmi;Dzong;;;;;;;;;;;;;x
duchy_of_mishmi;Sa Khul;;;;;;;;;;;;;x
kingdom_of_mishmi;Rgyal Srid;;;;;;;;;;;;;x
empire_of_mishmi;Chen Po;;;;;;;;;;;;;x

barony_of_northern_indo_aryan_group;Barony of;;;;;;;;;;;;;x
county_of_northern_indo_aryan_group;County of;;;;;;;;;;;;;x
duchy_of_northern_indo_aryan_group;Rajyam;;;;;;;;;;;;;x
kingdom_of_northern_indo_aryan_group;Maharajyam;;;;;;;;;;;;;x
empire_of_northern_indo_aryan_group;Samrajyam;;;;;;;;;;;;;x
baron_northern_indo_aryan_group;Sarpanch;;;;;;;;;;;;;x
baron_female_northern_indo_aryan_group;Sarpanch;;;;;;;;;;;;;x
count_northern_indo_aryan_group;Mahapaur;;;;;;;;;;;;;x
count_female_northern_indo_aryan_group;Mahapaur;;;;;;;;;;;;;x
duke_northern_indo_aryan_group;Rajyapal;;;;;;;;;;;;;x
duke_female_northern_indo_aryan_group;Rajyapal;;;;;;;;;;;;;x
king_northern_indo_aryan_group;Mukhyamantri;;;;;;;;;;;;;x
king_female_northern_indo_aryan_group;Mukhyamantri;;;;;;;;;;;;;x
emperor_northern_indo_aryan_group;Rashtrapati;;;;;;;;;;;;;x
emperor_female_northern_indo_aryan_group;Rashtrapati;;;;;;;;;;;;;x
duchy_northern_indo_aryan_group;Chhota Rajya;;;;;;;;;;;;;x
kingdom_northern_indo_aryan_group;Rajya;;;;;;;;;;;;;x
empire_northern_indo_aryan_group;Desh;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
bagri;Bagri;;;;;;;;;;;;;x
haryanvi;Haryanvi;;;;;;;;;;;;;x
#Punjabi and Sindhi have separate loc
#barony_of_north_west_indo_aryan_group;Barony of;;;;;;;;;;;;;x
#county_of_north_west_indo_aryan_group;County of;;;;;;;;;;;;;x
#duchy_of_north_west_indo_aryan_group;Rajyam;;;;;;;;;;;;;x
#kingdom_of_north_west_indo_aryan_group;Maharajyam;;;;;;;;;;;;;x
#empire_of_north_west_indo_aryan_group;Samrajyam;;;;;;;;;;;;;x
#baron_north_west_indo_aryan_group;Sarpanch;;;;;;;;;;;;;x
#baron_female_north_west_indo_aryan_group;Sarpanch;;;;;;;;;;;;;x
#count_north_west_indo_aryan_group;Mahapaur;;;;;;;;;;;;;x
#count_female_north_west_indo_aryan_group;Mahapaur;;;;;;;;;;;;;x
#duke_north_west_indo_aryan_group;Rajyapal;;;;;;;;;;;;;x
#duke_female_north_west_indo_aryan_group;Rajyapal;;;;;;;;;;;;;x
#king_north_west_indo_aryan_group;Mukhyamantri;;;;;;;;;;;;;x
#king_female_north_west_indo_aryan_group;Mukhyamantri;;;;;;;;;;;;;x
#emperor_north_west_indo_aryan_group;Rashtrapati;;;;;;;;;;;;;x
#emperor_female_north_west_indo_aryan_group;Rashtrapati;;;;;;;;;;;;;x
#duchy_north_west_indo_aryan_group;Chhota Rajya;;;;;;;;;;;;;x
#kingdom_north_west_indo_aryan_group;Rajya;;;;;;;;;;;;;x
#empire_north_west_indo_aryan_group;Desh;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;

barony_of_central_indo_aryan_group;Barony of;;;;;;;;;;;;;x
county_of_central_indo_aryan_group;County of;;;;;;;;;;;;;x
duchy_of_central_indo_aryan_group;Rajyam;;;;;;;;;;;;;x
kingdom_of_central_indo_aryan_group;Maharajyam;;;;;;;;;;;;;x
empire_of_central_indo_aryan_group;Samrajyam;;;;;;;;;;;;;x
baron_central_indo_aryan_group;Sarpanch;;;;;;;;;;;;;x
baron_female_central_indo_aryan_group;Sarpanch;;;;;;;;;;;;;x
count_central_indo_aryan_group;Mahapaur;;;;;;;;;;;;;x
count_female_central_indo_aryan_group;Mahapaur;;;;;;;;;;;;;x
duke_central_indo_aryan_group;Rajyapal;;;;;;;;;;;;;x
duke_female_central_indo_aryan_group;Rajyapal;;;;;;;;;;;;;x
king_central_indo_aryan_group;Mukhyamantri;;;;;;;;;;;;;x
king_female_central_indo_aryan_group;Mukhyamantri;;;;;;;;;;;;;x
emperor_central_indo_aryan_group;Rashtrapati;;;;;;;;;;;;;x
emperor_female_central_indo_aryan_group;Rashtrapati;;;;;;;;;;;;;x
duchy_of_central_indo_aryan_group;Chhota Rajya;;;;;;;;;;;;;x
kingdom_of_central_indo_aryan_group;Rajya;;;;;;;;;;;;;x
empire_of_central_indo_aryan_group;Desh;;;;;;;;;;;;;x
duchy_central_indo_aryan_group;Chhota Rajya;;;;;;;;;;;;;x
kingdom_central_indo_aryan_group;Rajya;;;;;;;;;;;;;x
empire_central_indo_aryan_group;Desh;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

barony_of_southern_indo_aryan_group;Barony of;;;;;;;;;;;;;x
county_of_southern_indo_aryan_group;County of;;;;;;;;;;;;;x
duchy_of_southern_indo_aryan_group;Rajyam;;;;;;;;;;;;;x
kingdom_of_southern_indo_aryan_group;Maharajyam;;;;;;;;;;;;;x
empire_of_southern_indo_aryan_group;Samrajyam;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

barony_of_west_indo_aryan_group;Barony of;;;;;;;;;;;;;x
county_of_west_indo_aryan_group;County of;;;;;;;;;;;;;x
duchy_of_west_indo_aryan_group;Rajyam;;;;;;;;;;;;;x
kingdom_of_west_indo_aryan_group;Maharajyam;;;;;;;;;;;;;x
empire_of_west_indo_aryan_group;Samrajyam;;;;;;;;;;;;;x
baron_west_indo_aryan_group;Sarpanch;;;;;;;;;;;;;x
baron_female_west_indo_aryan_group;Sarpanch;;;;;;;;;;;;;x
count_west_indo_aryan_group;Mahapaur;;;;;;;;;;;;;x
count_female_west_indo_aryan_group;Mahapaur;;;;;;;;;;;;;x
duke_west_indo_aryan_group;Rajyapal;;;;;;;;;;;;;x
duke_female_west_indo_aryan_group;Rajyapal;;;;;;;;;;;;;x
king_west_indo_aryan_group;Mukhyamantri;;;;;;;;;;;;;x
king_female_west_indo_aryan_group;Mukhyamantri;;;;;;;;;;;;;x
emperor_west_indo_aryan_group;Rashtrapati;;;;;;;;;;;;;x
emperor_female_west_indo_aryan_group;Rashtrapati;;;;;;;;;;;;;x
duchy_west_indo_aryan_group;Chhota Rajya;;;;;;;;;;;;;x
kingdom_west_indo_aryan_group;Rajya;;;;;;;;;;;;;x
empire_west_indo_aryan_group;Desh;;;;;;;;;;;;;x
;;;;;;;;;;;;;;

##Sindhi Loc;;;;;;;;;;;;;;
baron_sindhi;Mawla;;;;;;;;;;;;;x
baron_female_sindhi;Mohtarma;;;;;;;;;;;;;x
count_sindhi;Commissioner;;;;;;;;;;;;;x
count_female_sindhi;Commissioner;;;;;;;;;;;;;x
duke_sindhi;Governor;;;;;;;;;;;;;x
duke_female_sindhi;Governor;;;;;;;;;;;;;x
king_sindhi;Sultan;;;;;;;;;;;;;x
king_female_sindhi;Sultana;;;;;;;;;;;;;x
emperor_sindhi;Padshah;;;;;;;;;;;;;x
emperor_female_sindhi;Empress;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Sindhi loc cont
barony_of_sindhi;District of;;;;;;;;;;;;;x
county_of_sindhi;Division of;;;;;;;;;;;;;x
duchy_of_sindhi;Province of;;;;;;;;;;;;;x

##Brahui Loc;;;;;;;;;;;;;;
baron_brahui;Mawla;;;;;;;;;;;;;x
baron_female_brahui;Mohtarma;;;;;;;;;;;;;x
count_brahui;Sheikh;;;;;;;;;;;;;x
count_female_brahui;Sheikha;;;;;;;;;;;;;x
duke_brahui;Emir;;;;;;;;;;;;;x
duke_female_brahui;Emira;;;;;;;;;;;;;x
king_brahui;Shah;;;;;;;;;;;;;x
king_female_brahui;Shahbanu;;;;;;;;;;;;;x
emperor_brahui;Padshah;;;;;;;;;;;;;x
emperor_female_brahui;Empress;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Brahui loc cont
barony_of_brahui;Chiefdom of;;;;;;;;;;;;;x
county_of_brahui;Sheikhdom of;;;;;;;;;;;;;x
duchy_of_brahui;Emirate of;;;;;;;;;;;;;x

##Kashmiri Feudal RULERS;;;;;;;;;;;;;;
baron_dardic;Mawla;;;;;;;;;;;;;x
baron_female_dardic;Mohtarma;;;;;;;;;;;;;x
count_dardic;Thakur;;;;;;;;;;;;;x
count_female_dardic;Thakurani;;;;;;;;;;;;;x
duke_dardic;Raja;;;;;;;;;;;;;x
duke_female_dardic;Rani;;;;;;;;;;;;;x
king_dardic;Maharaja;;;;;;;;;;;;;x
king_female_dardic;Maharani;;;;;;;;;;;;;x
emperor_dardic;Bodshah;;;;;;;;;;;;;x
county_of_panjabi;Thikana of;;;;;;;;;;;;;x
duchy_of_panjabi;Raj of;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Sinhala Feudal RULERS;;;;;;;;;;;;;;
baron_sinhala;Daputa;;;;;;;;;;;;;x
baron_female_sinhala;Daputana;;;;;;;;;;;;;x
count_sinhala;Takur;;;;;;;;;;;;;x
count_female_sinhala;Takurana;;;;;;;;;;;;;x
duke_sinhala;Rada;;;;;;;;;;;;;x
duke_female_sinhala;Radana;;;;;;;;;;;;;x
king_sinhala;Maharada;;;;;;;;;;;;;x
king_female_sinhala;Maharadana;;;;;;;;;;;;;x
emperor_sinhala;Surata;;;;;;;;;;;;;x
emperor_female_sinhala;Suradana;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Sinhala Feudal TITLES_OF;;;;;;;;;;;;;;
barony_of_sinhala;Dama;;;;;;;;;;;;;x
county_of_sinhala;Tikana;;;;;;;;;;;;;x
duchy_of_sinhala;Rada;;;;;;;;;;;;;x
kingdom_of_sinhala;Ratura;;;;;;;;;;;;;x
empire_of_sinhala;Surata;;;;;;;;;;;;;x
,,,,,,;;;;;;;;;;;;;;
##Sinhala Feudal TITLES;;;;;;;;;;;;;;
barony_sinhala;Dama;;;;;;;;;;;;;x
county_sinhala;Tikana;;;;;;;;;;;;;x
