#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
W_L_22660058;https://www.youtube.com/watch?v=rcYhYO02f98;;;;;;;;;;;;x
W_L_22660059;https://www.youtube.com/watch?v=rcYhYO02f98;;;;;;;;;;;;x
W_L_22660060;https://www.youtube.com/watch?v=rcYhYO02f98;;;;;;;;;;;;x
W_L_22660061;https://www.youtube.com/watch?v=rcYhYO02f98;;;;;;;;;;;;x
W_L_22660062;https://www.youtube.com/watch?v=rcYhYO02f98;;;;;;;;;;;;x
W_L_22660063;https://www.youtube.com/watch?v=rcYhYO02f98;;;;;;;;;;;;x
W_L_22660064;https://www.youtube.com/watch?v=rcYhYO02f98;;;;;;;;;;;;x
W_L_26660228;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266730000;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266730001;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266730002;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266730003;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266730005;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266730006;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266730007;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266611233;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26629999;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_30000085;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26662601;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26661132;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266611107;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26672124;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26662505;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_99900000;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266611242;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_266611260;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26654071;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26660541;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26660548;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26660549;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26660550;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26660551;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26661304;https://www.youtube.com/watch?v=G53gNVKX8tU;;;;;;;;;;;;x
W_L_26661114;https://www.youtube.com/watch?v=U99hInNRhj0;;;;;;;;;;;;x
W_L_26661181;https://www.youtube.com/watch?v=U99hInNRhj0;;;;;;;;;;;;x
W_L_26664056;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664057;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664054;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664087;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664053;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664050;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664049;https://www.youtube.com/watch?v=IgtF1H0JUCQ;;;;;;;;;;;;x
W_L_26664044;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664045;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664060;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664155;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664047;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664067;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664054;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664061;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664159;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664154;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664042;https://www.youtube.com/watch?v=tfJIJil9ylc;;;;;;;;;;;;x
W_L_22660128;https://www.youtube.com/watch?v=tfJIJil9ylc;;;;;;;;;;;;x
W_L_26664156;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664092;https://www.youtube.com/watch?v=yO7MWuJ7zLA;;;;;;;;;;;;x
W_L_26664032;https://www.youtube.com/watch?v=yO7MWuJ7zLA;;;;;;;;;;;;x
W_L_26664064;https://www.youtube.com/watch?v=yO7MWuJ7zLA;;;;;;;;;;;;x
W_L_26664063;https://www.youtube.com/watch?v=E1IOO5wdPJk;;;;;;;;;;;;x
W_L_26664062;https://www.youtube.com/watch?v=E1IOO5wdPJk;;;;;;;;;;;;x
W_L_26664160;https://www.youtube.com/watch?v=E1IOO5wdPJk;;;;;;;;;;;;x
W_L_26664158;https://www.youtube.com/watch?v=E1IOO5wdPJk;;;;;;;;;;;;x
W_L_26664052;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_26664051;https://www.youtube.com/watch?v=klb4w35rcas;;;;;;;;;;;;x
W_L_30000113;https://www.youtube.com/watch?v=sHwvUFjaNdU;;;;;;;;;;;;x
W_L_26661204;https://www.youtube.com/watch?v=-NP-RsRGzVo;;;;;;;;;;;;x
W_L_26664104;https://www.youtube.com/watch?v=aTJncWndUB8;;;;;;;;;;;;x
W_L_26664099;https://www.youtube.com/watch?v=aTJncWndUB8;;;;;;;;;;;;x
W_L_26664108;https://www.youtube.com/watch?v=aTJncWndUB8;;;;;;;;;;;;x
W_L_26664112;https://www.youtube.com/watch?v=aTJncWndUB8;;;;;;;;;;;;x
W_L_26664111;https://www.youtube.com/watch?v=aTJncWndUB8;;;;;;;;;;;;x
W_L_26664107;https://www.youtube.com/watch?v=aTJncWndUB8;;;;;;;;;;;;x
W_L_26664114;https://www.youtube.com/watch?v=DhlPAj38rHc;;;;;;;;;;;;x
W_L_26664106;https://www.youtube.com/watch?v=Vk8UEWHYfEg;;;;;;;;;;;;x
W_L_26664125;https://www.youtube.com/watch?v=aTJncWndUB8;;;;;;;;;;;;x
W_L_26664123;https://www.youtube.com/watch?v=aTJncWndUB8;;;;;;;;;;;;x
W_L_26662001;https://www.youtube.com/watch?v=WWzbB6ovkIA;;;;;;;;;;;;x
W_L_26662200;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662201;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662203;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662300;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662310;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662309;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662311;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662308;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662303;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662302;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26662301;https://www.youtube.com/watch?v=jkTvY8ZLZ-g;;;;;;;;;;;;x
W_L_26667111;https://www.youtube.com/watch?v=zxbufWzX1NA;;;;;;;;;;;;x
W_L_26667112;https://www.youtube.com/watch?v=zxbufWzX1NA;;;;;;;;;;;;x
W_L_26664286;https://www.youtube.com/watch?v=RW3ItR4LPMY;;;;;;;;;;;;x
W_L_26664043;https://www.youtube.com/watch?v=3HvpzdaQm9k;;;;;;;;;;;;x
W_L_26664006;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_26664010;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_26664008;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_26664009;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_266640017;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;x
W_L_20000003;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_20000007;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_20000009;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_26664013;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_26664014;https://www.youtube.com/watch?v=IwLSrNu1ppI;;;;;;;;;;;;x
W_L_26664016;https://www.youtube.com/watch?v=eA0nbtxfeq4;;;;;;;;;;;;x
W_L_26664074;https://www.youtube.com/watch?v=eA0nbtxfeq4;;;;;;;;;;;;x
W_L_26664075;https://www.youtube.com/watch?v=eA0nbtxfeq4;;;;;;;;;;;;x
W_L_26662600;https://www.youtube.com/watch?v=eA0nbtxfeq4;;;;;;;;;;;;x
W_L_30000252;https://en.wikipedia.org/wiki/Minos;;;;;;;;;;;;;
W_L_30000251;https://en.wikipedia.org/wiki/Daedalus;;;;;;;;;;;;;
W_L_30000253;https://en.wikipedia.org/wiki/Icarus;;;;;;;;;;;;;
W_L_30000254;https://en.wikipedia.org/wiki/Pasipha%C3%AB;;;;;;;;;;;;;
W_L_30000255;https://en.wikipedia.org/wiki/Androgeus_(son_of_Minos);;;;;;;;;;;;;
W_L_30000256;https://en.wikipedia.org/wiki/Ariadne;;;;;;;;;;;;;
W_L_30000257;https://en.wikipedia.org/wiki/Deucalion_(son_of_Minos);;;;;;;;;;;;;
W_L_30000258;https://en.wikipedia.org/wiki/Phaedra_(mythology);;;;;;;;;;;;;
W_L_30000259;https://en.wikipedia.org/wiki/Catreus;;;;;;;;;;;;;
W_L_30000260;https://en.wikipedia.org/wiki/Acacallis_(mythology);;;;;;;;;;;;;
W_L_30000261;https://en.wikipedia.org/wiki/Xenodice_(mythology);;;;;;;;;;;;;
W_L_30000262;https://en.wikipedia.org/wiki/Minotaur;;;;;;;;;;;;;
W_L_30000263;https://en.wikipedia.org/wiki/Talos_(automaton);;;;;;;;;;;;;
W_L_30000264;https://en.wikipedia.org/wiki/Glaucus_of_Crete;;;;;;;;;;;;;
W_L_26662603;https://youtu.be/psW6_zV4of8;;;;;;;;;;;;;
W_L_4000004;https://en.wikipedia.org/wiki/Ugyen_Wangchuck;;;;;;;;;;;;;
W_L_4000005;https://en.wikipedia.org/wiki/Jigme_Wangchuck;;;;;;;;;;;;;
W_L_4000006;https://en.wikipedia.org/wiki/Jigme_Dorji_Wangchuck;;;;;;;;;;;;;
W_L_4000007;https://en.wikipedia.org/wiki/Jigme_Singye_Wangchuck;;;;;;;;;;;;;
W_L_4000008;https://en.wikipedia.org/wiki/Jigme_Khesar_Namgyel_Wangchuck;;;;;;;;;;;;;
W_L_21000200;https://en.wikipedia.org/wiki/Alfred_the_Great;;;;;;;;;;;;;
W_L_21000201;https://en.wikipedia.org/wiki/Edward_the_Elder;;;;;;;;;;;;;
W_L_21000202;https://en.wikipedia.org/wiki/%C3%86thelstan;;;;;;;;;;;;;
W_L_21000203;https://en.wikipedia.org/wiki/Edmund_I;;;;;;;;;;;;;
W_L_21000204;https://en.wikipedia.org/wiki/Eadred;;;;;;;;;;;;;
W_L_21000205;https://en.wikipedia.org/wiki/Eadwig;;;;;;;;;;;;;
W_L_21000206;https://en.wikipedia.org/wiki/Edgar_the_Peaceful;;;;;;;;;;;;;
W_L_21000207;https://en.wikipedia.org/wiki/Edward_the_Martyr;;;;;;;;;;;;;
W_L_21000208;https://en.wikipedia.org/wiki/%C3%86thelred_the_Unready;;;;;;;;;;;;;
W_L_21000209;https://en.wikipedia.org/wiki/Edmund_Ironside;;;;;;;;;;;;;
W_L_21000210;https://en.wikipedia.org/wiki/Sweyn_Forkbeard;;;;;;;;;;;;;
W_L_21000211;https://en.wikipedia.org/wiki/Cnut_the_Great;;;;;;;;;;;;;
W_L_21000212;https://en.wikipedia.org/wiki/Harold_Harefoot;;;;;;;;;;;;;
W_L_21000213;https://en.wikipedia.org/wiki/Harthacnut;;;;;;;;;;;;;
W_L_21000214;https://en.wikipedia.org/wiki/Edward_the_Confessor;;;;;;;;;;;;;
W_L_21000215;https://en.wikipedia.org/wiki/Harold_Godwinson;;;;;;;;;;;;;
W_L_21000216;https://en.wikipedia.org/wiki/William_the_Conqueror;;;;;;;;;;;;;
W_L_21000217;https://en.wikipedia.org/wiki/William_II_of_England;;;;;;;;;;;;;
W_L_21000218;https://en.wikipedia.org/wiki/Henry_I_of_England;;;;;;;;;;;;;
W_L_21000219;https://en.wikipedia.org/wiki/Stephen,_King_of_England;;;;;;;;;;;;;
W_L_21000220;https://en.wikipedia.org/wiki/Henry_II_of_England;;;;;;;;;;;;;
W_L_21000221;https://en.wikipedia.org/wiki/Richard_I_of_England;;;;;;;;;;;;;
W_L_21000222;https://en.wikipedia.org/wiki/John,_King_of_England;;;;;;;;;;;;;
W_L_21000223;https://en.wikipedia.org/wiki/Henry_III_of_England;;;;;;;;;;;;;
W_L_21000224;https://en.wikipedia.org/wiki/Edward_I_of_England;;;;;;;;;;;;;
W_L_21000225;https://en.wikipedia.org/wiki/Edward_II_of_England;;;;;;;;;;;;;
W_L_21000226;https://en.wikipedia.org/wiki/Edward_III;;;;;;;;;;;;;
W_L_21000228;https://en.wikipedia.org/wiki/Richard_II_of_England;;;;;;;;;;;;;
W_L_21000230;https://en.wikipedia.org/wiki/Henry_IV_of_England;;;;;;;;;;;;;
W_L_21000231;https://en.wikipedia.org/wiki/Henry_V_of_England;;;;;;;;;;;;;
W_L_21000232;https://en.wikipedia.org/wiki/Henry_VI_of_England;;;;;;;;;;;;;
W_L_21000233;https://en.wikipedia.org/wiki/Edward_IV_of_England;;;;;;;;;;;;;
W_L_21000234;https://en.wikipedia.org/wiki/Edward_V_of_England;;;;;;;;;;;;;
W_L_21000235;https://en.wikipedia.org/wiki/Richard_III_of_England;;;;;;;;;;;;;
W_L_21000236;https://en.wikipedia.org/wiki/Henry_VII_of_England;;;;;;;;;;;;;
W_L_21000237;https://en.wikipedia.org/wiki/Henry_VIII;;;;;;;;;;;;;
W_L_21000238;https://en.wikipedia.org/wiki/Edward_VI_of_England;;;;;;;;;;;;;
W_L_21000239;https://en.wikipedia.org/wiki/Lady_Jane_Grey;;;;;;;;;;;;;
W_L_21000240;https://en.wikipedia.org/wiki/Mary_I_of_England;;;;;;;;;;;;;
W_L_21000241;https://en.wikipedia.org/wiki/Elizabeth_I;;;;;;;;;;;;;
W_L_21000242;https://en.wikipedia.org/wiki/James_VI_and_I;;;;;;;;;;;;;
W_L_21000243;https://en.wikipedia.org/wiki/Charles_I_of_England;;;;;;;;;;;;;
W_L_21000244;https://en.wikipedia.org/wiki/Oliver_Cromwell;;;;;;;;;;;;;
W_L_21000245;https://en.wikipedia.org/wiki/Richard_Cromwell;;;;;;;;;;;;;
W_L_21000246;https://en.wikipedia.org/wiki/Charles_II_of_England;;;;;;;;;;;;;
W_L_21000247;https://en.wikipedia.org/wiki/James_II_of_England;;;;;;;;;;;;;
W_L_21000248;https://en.wikipedia.org/wiki/Mary_II_of_England;;;;;;;;;;;;;
W_L_21000249;https://en.wikipedia.org/wiki/William_III_of_England;;;;;;;;;;;;;
W_L_21000250;https://en.wikipedia.org/wiki/Anne,_Queen_of_Great_Britain;;;;;;;;;;;;;
W_L_21000251;https://en.wikipedia.org/wiki/George_I_of_Great_Britain;;;;;;;;;;;;;
W_L_21000252;https://en.wikipedia.org/wiki/George_II_of_Great_Britain;;;;;;;;;;;;;
W_L_21000253;https://en.wikipedia.org/wiki/George_III;;;;;;;;;;;;;
W_L_21000254;https://en.wikipedia.org/wiki/George_IV;;;;;;;;;;;;;
W_L_21000255;https://en.wikipedia.org/wiki/William_IV;;;;;;;;;;;;;
W_L_21000256;https://en.wikipedia.org/wiki/Queen_Victoria;;;;;;;;;;;;;
W_L_21000257;https://en.wikipedia.org/wiki/Edward_VII;;;;;;;;;;;;;
W_L_21000258;https://en.wikipedia.org/wiki/George_V;;;;;;;;;;;;;
W_L_21000259;https://en.wikipedia.org/wiki/Edward_VIII;;;;;;;;;;;;;
W_L_21000260;https://en.wikipedia.org/wiki/George_VI;;;;;;;;;;;;;
