#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
INSULT_IMBECILE;imbecile;pauvre imbécile;Spinner[Root.GetinFemale];;imbécil;;;;;;;;;x #noun - male female - imbecile
INSULT_FREAK;freak;monstr[Root.GetEEsse];Missgeburt;;fanático;;;;;;;;;x #noun - male female child - disfigured
INSULT_ABOMINATION;abomination;hideux rejeton;Scheusal;;aversión;;;;;;;;;x #noun - male - inbred
INSULT_MONSTROUS;monstrous;abominable;abscheulicher;;monstruoso/a;;;;;;;;;x # male - inbred
INSULT_HIDEOUS;hideous;répugnant[Root.Get_E];abscheuliche[Root.GetrMale];;espantoso/a;;;;;;;;;x # female inbred / male female ugly
INSULT_LESBIAN;lesbian;lesbienne;Lesbe;;lesbiana;;;;;;;;;x #noun - female homosexual
INSULT_SAPPHIC;sapphic;saphique;sapphische;;sáfica;;;;;;;;;x # female homosexual
INSULT_HUNCHBACK;hunchback;bossu[Root.Get_E];Bucklige[Root.GetrMale];;jorobado /a;;;;;;;;;x #noun - male female - hunchback
INSULT_CROOKED;crooked;tordu[Root.Get_E];verschlagene[Root.GetrMale];;torcido/a;;;;;;;;;x # male female - hunchback
INSULT_LISPER;lisper;zozoteu[Root.GetRSe];Lispler[Root.GetinFemale];;ceceante;;;;;;;;;x #noun - male female - lisp
INSULT_FALTERING;faltering;hésitant[Root.Get_E];schwächliche[Root.GetrMale];;balbuceante;;;;;;;;;x # male female - lisp
INSULT_STUTTERING;stuttering;bègue;stotternde[Root.GetrMale];;tartamudo;;;;;;;;;x # male female - stutter
INSULT_GORGON;gorgon;gorgone;Gorgonin;;gorgona;;;;;;;;;x #noun - female - ugly
INSULT_IDIOT;idiot;idiot[Root.Get_E];idiotische[Root.GetrMale];;idiota;;;;;;;;;x # male female child - imbecile
INSULT_TORTURER;torturer;tortionnaire;[Root.GetFoltererFolterin];;torturador/a;;;;;;;;;x #noun - male female - impaler
INSULT_LECHER;lecher;débauché[Root.Get_E];Lüstling;;lascivo;;;;;;;;;x #noun - male - lustful
INSULT_LECHEROUS;lecherous;libidineux;lüsternder;;libidinoso;;;;;;;;;x # male - lustful
INSULT_GLUTTON;glutton;glouto[Root.GetNNne];Fresser[Root.GetinFemale];;glotón/ona;;;;;;;;;x #noun - male female - gluttonous
INSULT_GORGING;gorging;goulu[Root.Get_E];verschlingende[Root.GetrMale];;hartarse;;;;;;;;;x # male female - gluttonous
INSULT_VENAL;venal;vénale;bestechliche;;venal;;;;;;;;;x # female - greedy
INSULT_INDOLENT;indolent;mollasso[Root.GetNNne];träge[Root.GetrMale];;indolente;;;;;;;;;x # male female - slothful
INSULT_EVIL;evil;malfaisant[Root.Get_E];böse[Root.GetrMale];;malo/a;;;;;;;;;x # male female impaler \ excommunicated child
INSULT_ENVIOUS;envious;envieu[Root.GetXSe];neidische[Root.GetrMale];;envidioso/a;;;;;;;;;x # male female - envious
INSULT_HARRIDAN;harridan;mégère;Tussi;;bruja;;;;;;;;;x #noun - female - wroth
INSULT_RAGING;raging;colérique;wütericher;;furioso/a;;;;;;;;;x # male - wroth
INSULT_DECEITFUL;deceitful;fourbe;hinterlistige[Root.GetrMale];;engañoso/a;;;;;;;;;x # male female - deceitful
INSULT_CRAVEN;craven;lâche;feiger;;temeroso/a;;;;;;;;;x # male - craven
INSULT_COWARD;coward;couard[Root.Get_E];[Root.GetFeiglingMemme];;cobarde;;;;;;;;;x #noun - male female - craven in_hiding
INSULT_SCATTERBRAIN;scatterbrain;étourdi[Root.Get_E];Verrückte[Root.GetrMale];;cabeza de chorlito;;;;;;;;;x #noun - male female - arbitrary
INSULT_ERRATIC;erratic;fantasque;launische[Root.GetrMale];;errático/a;;;;;;;;;x # male female - arbitrary
INSULT_BIGOT;bigot;bigot[Root.Get_E];Eiferer;;fanático/a;;;;;;;;;x #noun -HARDCODED
INSULT_BIGOTED;bigoted;fanatique;Eifernde;;intolerante;;;;;;;;;x #HARDCODED
INSULT_PARANOID;paranoid;paranoïaque;paranoide[Root.GetrMale];;paranoico;;;;;;;;;x # male female - paranoid
INSULT_FOOL;fool;niais[Root.Get_E];[Root.GetNarrNärrin];;bobo;;;;;;;;;x #noun - male female - trusting
INSULT_GULLIBLE;gullible;crédule;naive[Root.GetrMale];;crédulo/a;;;;;;;;;x # male female - trusting
INSULT_CRUEL;cruel;cruel;grausame[Root.GetrMale];;cruel;;;;;;;;;x # male - cruel
INSULT_BRUTE;brute;barbare;Ungehobelte[Root.GetrMale];;bruto/a;;;;;;;;;x #noun - male - cruel
INSULT_FIEND;fiend;peste;Fanatikerin;;amigo;;;;;;;;;x #noun - female - cruel
INSULT_CALLOUS;callous;sans coeur;herzlose;;insensible;;;;;;;;;x # female - cruel
INSULT_WANTON;wanton;dévergondée;schamlose;;displicente;;;;;;;;;x # female - lustful
INSULT_SENILE;senile;infirme;senile[Root.GetrMale];;senil;;;;;;;;;x # male female - infirm
INSULT_CRIPPLE;cripple;pauvre infirme;[Root.GetKrüppelBehinderte];;inválido/a;;;;;;;;;x #noun - male female child
INSULT_VEGETABLE;vegetable;[Root.GetLegumeIncapable];Dahinvegetierende[Root.GetrMale];;vegetal;;;;;;;;;x #noun - male female - sick_incapable incapable
INSULT_BESOTTED;besotted;hébété[Root.Get_E];berauschte[Root.GetrMale];;embobado/a;;;;;;;;;x # male female - drunkard
INSULT_DRUNKARD;drunkard;sale ivrogne;Säufer[Root.GetinFemale];;borracho;;;;;;;;;x #noun - male female - drunkard
INSULT_UNCLEAN;unclean;impur[Root.Get_E];unreine[Root.GetrMale];;sucio/a;;;;;;;;;x # male female - leper
INSULT_LEPER;leper;lépreu[Root.GetXSe];Lepröse[Root.GetrMale];;leproso/a;;;;;;;;;x #noun - male female - leper
INSULT_BAT;bat;lunatique;Wahnwitzige;;murciélago;;;;;;;;;x #noun - female - lunatic
INSULT_DEMONIC;demonic;démoniaque;dämonische;;demoníaco/a;;;;;;;;;x # female - possessed
INSULT_DEMENTED;demented;dément;wahnsinniger;;loco/a;;;;;;;;;x # male - lunatic
INSULT_LUNATIC;lunatic;lunatique;Irre[Root.GetrMale];;lunático/a;;;;;;;;;x #noun - male lunatic \ male female berserker
INSULT_LUGUBRIOUS;lugubrious;lugubre;schwermütige[Root.GetrMale];;lúgubre;;;;;;;;;x# male female - depressed
INSULT_CRAZED;crazed;frénétique;durchgedrehte[Root.GetrMale];;delirante;;;;;;;;;x # female lunatic \ male female berserker
INSULT_DEVIL_WOMAN;devil-woman;diablesse;Hexe;;diablesa;;;;;;;;;x #noun - female - possessed
INSULT_WARLOCK;warlock;sorcier;Hexer;;brujo;;;;;;;;;x #noun - male - possessed
INSULT_EFFEMINATE;effeminate;efféminé;verweichlichter;;afeminado/a;;;;;;;;;x # male - homosexual
INSULT_UNMANNED;unmanned;émasculé;entmannter;;castrado;;;;;;;;;x # male - eunuch
INSULT_EUNUCH;eunuch;pauvre eunuque;Eunuch;;eunuco;;;;;;;;;x #noun - male - eunuch
INSULT_BLIND;blind;aveugle;blinde[Root.GetrMale];;ciego;;;;;;;;;x # male female child - one_eyed blind
INSULT_PEASANT;peasant;paysan;Bauer;;campesino;;;;;;;;;x #noun - male - peasant_leader
INSULT_PEASANT_WOMAN;peasant woman;paysanne;Bäuerinn;;campesina;;;;;;;;;x #noun - female - peasant_leader
INSULT_LOWBORN;lowborn;de basse extraction;niedriggeborene[Root.GetrMale];;de humilde cuna;;;;;;;;;x # male female - peasant_leader
INSULT_HERESIARCH;heresiarch;vil[Root.Get_E] hérésiarque;Ketzer[Root.GetinFemale];;heresiarca;;;;;;;;;x #noun - male female - heresiarch
INSULT_SYBARITE;sybarite;sybarite;Schlemmer[Root.GetinFemale];;sibarita;;;;;;;;;x #noun - male female - decadent
INSULT_DECADENT;decadent;décadent[Root.Get_E];dekadente[Root.GetrMale];;decadente;;;;;;;;;x # male female - decadent bad_priest_christian bad_priest_muslim bad_priest_tengri bad_priest_zoroastrian
INSULT_WHOREMONGER;whoremonger;fornicateur;Hurengänger;;putero;;;;;;;;;x #noun - male - seducer
INSULT_WHORING;whoring;débauché;herumhurender;;putear;;;;;;;;;x # male - seducer
INSULT_DEBASED;debased;avilie;minderwertige;;degradar;;;;;;;;;x # female - seductress
INSULT_TEMPTRESS;temptress;tentatrice;Verführerin;;tentadora;;;;;;;;;x #noun - female - seductress
INSULT_DODDERER;dodderer;débris;Tattergreis;;tembloroso;;;;;;;;;x #noun - male - infirm
INSULT_DEBAUCHER;debaucher;corrupt[Root.GetEurRice];Schwelger;;corruptor;;;;;;;;;x #noun - male female hedonist
INSULT_LITTLE;little;chéti[Root.GetFVe];winzige[Root.GetrMale];;pequeño;;;;;;;;;x # male female dwarf
INSULT_DEGENERATE;degenerate;dégénérée;degenerierte;;degenerado/a;;;;;;;;;x # female - hedonist
INSULT_PERVERTED;perverted;pervers;perverser;;pervertido/a;;;;;;;;;x # male - hedonist
INSULT_TROLLOP;trollop;traînée;Schlampe;;mujerzuela;;;;;;;;;x #noun - female - lustful
INSULT_PRUNE;prune;rabat-joie;vertrocknete Pflaume;;atontado/a;;;;;;;;;x #noun - female - chaste
INSULT_PRUDE;prude;prude;Prüder;;mojigato/a;;;;;;;;;x #noun - male - chaste
INSULT_PRUDISH;prudish;pudibonde;prüde;;mojigato/a;;;;;;;;;x # female - chaste
INSULT_BORE;bore;triste importun[Root.Get_E];Langweiler[Root.GetinFemale];;pesado;;;;;;;;;x #noun - male female child - zealous conscientious physician brooding erudite temperate scholar
INSULT_IDLER;idler;fainéant[Root.Get_E];Faulenzer[Root.GetinFemale];;ocioso/a;;;;;;;;;x #noun - slothful
INSULT_COVETOUS;covetous;avare;gieriger;;codicioso/a;;;;;;;;;x # male - greedy
INSULT_SOFT;soft;mollasson;verweichlichter;;tonto/a;;;;;;;;;x # male - kind
INSULT_SPIDER;spider;tisseu[Root.GetRSe] de toile;Spinne[Root.GetrMale];;araña;;;;;;;;;x #noun - male female - patient
INSULT_WUSSY;wussy;chochotte;memmenhafte;;nenaza;;;;;;;;;x # female child - craven
INSULT_TIMID;timid;craintif;ängstlicher;;tímido/a;;;;;;;;;x # male - shy
INSULT_COY;coy;faussement timide;schamhafte;;reservado/a;;;;;;;;;x # female - shy
INSULT_RAPACIOUS;rapacious;rapace;habgieriger;;rapaz;;;;;;;;;x # male - ambitious
INSULT_GRASPING;grasping;cupide;habgierige;;avaricioso/a;;;;;;;;;x # female - ambitious
INSULT_NARROWMINDED;narrow-minded;à l'esprit étroit;engstirnige[Root.GetrMale];;estrecho de miras;;;;;;;;;x # male female - zealous (religious warriors)
COMPL_VIVACIOUS;vivacious;enjoué[Root.Get_E];lebhafte[Root.GetrMale];;vivaz;;;;;;;;;x # lustful
COMPL_DEMURE;demure;discrète;züchtige;;remilgado/a;;;;;;;;;x # female - shy
COMPL_SINCERE;sincere;sincère;aufrichtiger;;sincero/a;;;;;;;;;x # male - honest
COMPL_FORTHRIGHT;forthright;franche;aufrechte;;directo/a;;;;;;;;;x # female - honest
COMPL_ROGUE;rogue;fripouille;Schurke;;pícaro/a;;;;;;;;;x # male - arbitrary
COMPL_RAFFISH;raffish;canaille;verwegener;;disoluto/a;;;;;;;;;x # male - arbitrary
COMPL_AFFABLE;affable;affable;umgänglicher;;afable;;;;;;;;;x # male - gregarious
COMPL_WIT;wit;[Root.GetManWoman] d'esprit;Gesell[Root.GetinFemale];;ingenioso;;;;;;;;;x # male female - gregarious
COMPL_DEVIL;devil;diablesse;Teuflin;;demonio;;;;;;;;;x # female - arbitrary
COMPL_IMPISH;impish;espiègle;schelmische;;travieso;;;;;;;;;x # female - arbitrary
COMPL_PIRATE;pirate;de pirate;Pirat[Root.GetinFemale];;pirata;;;;;;;;;x # male female - viking ravager seaking sea_queen
COMPL_BERSERKER;berserker;berserk;Berserker[Root.GetinFemale];;berserker;;;;;;;;;x # male female - berserker
COMPL_SAOSHYANT;Saoshyant;Saoshyant;Saoschjant[Root.GetinFemale];;Saoshyant;;;;;;;;;x # male female - saoshyant
COMPL_VALKYRIE;valkyrie;valkyrie;Valkyrie;;Valquiria;;;;;;;;;x # female
COMPL_VIKING;pirate;de Viking;Wikinger;;vikingo/a;;;;;;;;;x # male female
COMPL_FAIR;fair;resplendissante;hübsche;;limpio/a;;;;;;;;;x # female - fair
COMPL_BEAUTY;beauty;beauté;Schönheit;;belleza;;;;;;;;;x # female - fair
COMPL_HANDSOME;handsome;beau;stattlicher;;guapo/a;;;;;;;;;x # male - fair
COMPL_BRILLIANT;brilliant;brillant[Root.Get_E];brillante[Root.GetrMale];;brillante;;;;;;;;;x # male female - genius
COMPL_GENIUS;genius;génie;[Root.GetÜberfliegerKoriphäe];;genio;;;;;;;;;x # male female - genius
COMPL_STRONG;strong;fort;starker;;fuerte;;;;;;;;;x # male - strong robust
COMPL_SCHOLAR;scholar;érudit[Root.Get_E];Gelehrte[Root.GetrMale];;erudito;;;;;;;;;x # male female - physician theologian erudite
COMPL_LEARNED;learned;éduqué[Root.Get_E];gebildete[Root.GetrMale];;distinguido/a;;;;;;;;;x # male female - physician theologian
COMPL_MYSTIC;mystic;mystique;Mystiker[Root.GetinFemale];;místico;;;;;;;;;x # male female - mystic
COMPL_POET;poet;po[Root.GetEteEtesse];Poet[Root.GetinFemale];;poeta/poetisa;;;;;;;;;x # male female - poet
COMPL_CHASTE;chaste;chaste;keusche[Root.GetrMale];;casto/a;;;;;;;;;x # male female - chaste
COMPL_GOOD;good;bo[Root.GetNNne];gute[Root.GetrMale];;bueno/a;;;;;;;;;x # male female - timid charitable \ zealous honest child
COMPL_DILIGENT;diligent;diligent[Root.Get_E];fleißige[Root.GetrMale];;diligente;;;;;;;;;x # male female - diligent
COMPL_KINDLY;kindly;bienveillant[Root.Get_E];netter;;amable;;;;;;;;;x # male - kind
COMPL_KINDHEARTED;kindhearted;au grand coeur;gutherzige;;amable;;;;;;;;;x # female - kind
COMPL_BRAVE;brave;brave;mutige[Root.GetrMale];;valiente;;;;;;;;;x # male female - brave
COMPL_PROUD;proud;fi[Root.GetErEre];stolze[Root.GetrMale];;orgulloso/a;;;;;;;;;x # male female - proud haughty
COMPL_HUMBLE;humble;humble;demütige[Root.GetrMale];;humilde;;;;;;;;;x # male female - humble
COMPL_JUST;just;juste;gerechte[Root.GetrMale];;justo/a;;;;;;;;;x # male female - just
COMPL_RIGHTEOUS;righteous;vertueu[Root.GetXSe];rechtschaffende[Root.GetrMale];;virtuoso/a;;;;;;;;;x # male female - zealous (religious warriors)
COMPL_SAYYID;Sayyid;Sayyid;Sayyid;;Sayyid;;;;;;;;;x # male - sayyid
COMPL_SAYYIDA;Sayyida;Sayyida;Sayyida;;Sayyida;;;;;;;;;x # female - sayyid
COMPL_PILGRIM;pilgrim;pèlerin[Root.Get_E];Pilger;;peregrino;;;;;;;;;x # male female pilgrim
COMPL_MIRZA;mirza;mirza;Mirza;;mirza;;;;;;;;;x # male female - mirza
COMPL_HAJJAJ;Hajjaj;hajjaj;Haddsch[Root.GetaFemale];;Hajjaj;;;;;;;;;x # male female - hajjaj
COMPL_MUJAHID;Mujahid;moudjahid;Mudschahedin;;Mujahid;;;;;;;;;x # male female - mujahid
COMPL_CRUSADER;Crusader;croisé[Root.Get_E];Kreuzritter[Root.GetinFemale];;Cruzado;;;;;;;;;x # male female - crusader
COMPL_HAFIZ;Hafiz;hafiz;Hafiz;;Hafiz;;;;;;;;;x # male female - hafiz
COMPL_FAQIH;Faqih;faqih;Faqih;;Faqih;;;;;;;;;x # male female - faqih
COMPL_WISE;wise;sage;weise[Root.GetrMale];;sabio/a;;;;;;;;;x # male female - erudite faqih
COMPL_PURPLE_BORN;purple-born;né[Root.Get_E] dans la pourpre;purpurngeborene[Root.GetrMale];;nacido/a en la púrpura;;;;;;;;;x # male female - born_in_the_purple
COMPL_AUGUSTUS;Augustus;Auguste;Augustus;;Augusto;;;;;;;;;x # male female - augustus
COMPL_HOLY_WARRIOR;holy warrior;guerri[Root.GetErEre] saint[Root.Get_E];Glaubenkrieger[Root.GetinFemale];;guerrero sagrado;;;;;;;;;x # male female - holy_warrior
COMPL_MONK;monk;moine;Mönch;;monje;;;;;;;;;x # male
COMPL_NUN;nun;nonne;Nonne;;monja;;;;;;;;;x # female
COMPL_CHARMER;charmer;charmeur;Charmeur;;encantador/a;;;;;;;;;x # male - seducer
COMPL_CHARMING;charming;charmant;charmanter;;encantador/a;;;;;;;;;x # male seducer
COMPL_RAVISHING;ravishing;ravissante;hinreißende;;deslumbrante;;;;;;;;;x # female - seductress
COMPL_ENCHANTRESS;enchantress;enchanteresse;Verführerin;;seductora;;;;;;;;;x # female - seductress
COMPL_FETCHING;fetching;superbe;reizende;;atractivo/a;;;;;;;;;x # female - gregarious
COMPL_GREAT;great;éminent[Root.Get_E];große;;gran;;;;;;;;;x
COMPL_SWEET;sweet;tendre;süße[Root.GetrMale];;dulce;;;;;;;;;x # male female - affectionate
COMPL_DEAR;dear;ch[Root.GetErEre];liebliche;;querido/a;;;;;;;;;x # male female
COMPL_LORD;lord;seigneur;fürstliche;;señor;;;;;;;;;x
COMPL_LADY;lady;dame;fürstliche;;señora;;;;;;;;;x
COMPL_SEDUCER;seducer;séducteur;Verführer;;seductor;;;;;;;;;x # male - seducer
COMPL_PLEASANT;pleasant;aimable;angenehme;;agradable;;;;;;;;;x # female - temperate
COMPL_LEVELHEADED;levelheaded;au tempérament calme;vernünftiger;;sensato/a;;;;;;;;;x # male - temperate
COMPL_WRY;wry;ironique;verschrobene[Root.GetrMale];;irónico;;;;;;;;;x # male female - cynical
AIREASON_UNFAITHFULNESS;Unfaithfulness;Infidélité;Untreue;;Infidelidad;;;;;;;;;x
HAS_NOT_POLYGAMY;Does not have Polygamy;Ne possède pas polygamie;Hat keine Polygamie;;No tiene poligamia;;;;;;;;;x
HAS_POLYGAMY;Has Polygamy;Possède polygamie;Hat Polygamie;;Tiene poligamia;;;;;;;;;x
HAS_NOT_CONCUBINAGE;Does not have Concubinage;Ne possède pas concubinage;Hat kein Konkubinat;;No tiene concubinato;;;;;;;;;x
HAS_CONCUBINAGE;Has Concubinage;Possède concubinage;Hat ein Konkubinat;;Tiene concubinato;;;;;;;;;x
DIVORCE_INTERACTION_2;Divorce §Y[Recipient.GetTitledFirstName]§! for [Recipient.GetPossPronoun] proven unfaithfulness! [Recipient.GetPossPronounCap] close relatives will still be insulted (§R$OPINION$§! opinion)...;Divorcer [Recipient.Get_du_TitledFirstNameJ] pour son infidélité irréfutable ! Ses proches se sentiront quand même insultés (opinion §R$OPINION$§!)...;Scheidung von §Y[Recipient.GetTitledFirstName]§! aufgrund [Recipient.GetPossPronoun]er erwiesenen Untreue. [Recipient.GetPossPronounCap]e nahen Verwandten werden dies trotzdem als Beleidigung auffassen (§R$OPINION$§! Meinung) ...;;¡Divórciate de §Y[Recipient.GetTitledFirstName] por su probada infidelidad! Sus parientes cercanos se seguirán sintiendo insultados (§R$OPINION$§! opinion)...;;;;;;;;;x
EVTOPTA301_DESC;§Y[From.GetFirstName]§! is declared a legitimate [From.GetSonDaughter] with full inheritance rights.\n;§Y[From.GetFirstName]§! est désormais votre [From.GetSonDaughter] légitime, et bénéficie des droits complets d'héritage.\n;§Y[From.GetFirstName]§! wird als legitime(r) [From.GetSonDaughter] anerkannt und erhält uneingeschränktes Erbrecht.\n;;§Y[From.GetFirstName]§! es proclamado [From.GetSonDaughter] legítimo, con todos los derechos de herencia.;;;;;;;;;x
