bloodline_effect_han_culture;§GConvert Counties§! to §GHan§! Culture faster;§GConvertir les comt§s§! § la culture §Gromaine§! plus vite;§GKonvertiert Grafschaften§! schneller zur §GR§mischen Kultur§!;;§GConvierte condados§! a cultura §romana§! m§s r§pidamente;;;;;;;;;x
utsman_pusaka;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
utsman_pusaka_desc;[This.Founder.GetFirstNameWithNick] established a realm governed through Ottoman ways, proving themselves as the rightful ruler over all of Nusantara with a claim to lead the [pusaka.GetName] faithful.;;;;;;;;;x
bludlines5Title;The Utsman of the East;;;;;;;;;x
bludlines5Desc;Legends tell of the Ottoman Empire, the ruler of which wielded absolute power and respect from the Ummah and the World. In those ancient days, the Sultan of Rome provided protection by defending us in our struggles with the Europeans. However due to the treachery of their own people, this power and unity was broken. Under the leadership of [e_utsmaniyah.Holder.GetFirstNameWithNick], who reshaped their realm to be ruled in Ottoman fashion, proclaims to be the new Sultan of Rome, as [e_utsmaniyah.Holder.GetSheHe] is a claimed descendent of the mighty Osman himself. Currently seen as pretenders, only time will tell if they will achieve legitimacy and reach the same heights as its glorious predecessor.;;;;;;;;;x
bludlines5A;Glory to Utsman!;;;;;;;;;x
bludlines5B;This is outrageous! They are all mere pretenders!;;;;;;;;;x
bludlines5C;Foreign ways to rule our lands/ What were they thinking?;;;;;;;;;x
bludlines5D;Now the Turks will feel our pain;;;;;;;;;x
bludlines5F;Will our people be protected once more?;;;;;;;;;x
bludlines5G;I-I'm not sure how to feel about this...;;;;;;;;;x
;;;;;;;;;;;;;;
bludlines6Title;The Far-Away Dragon;;;;;;;;;x
bludlines6Desc;Generations ago, our ancestors have roamed far and wide, leaving their descendants to settle in strange and foreign lands. In those ancient days, our people have adapted the customs of the local populations whilst retaining much of their own culture in many ways. Though our people were persecuted and looked down upon, we have thrived in the times following the Event and it is time for us to declare a new homeland. Under the leadership of [e_tang.Holder.GetFirstNameWithNick], who proclaimed a new China in the name of the ancient Tang dynasty, had many great successes which are evidence that the Mandate of Heaven has been secured, affirming their divine right to rule the archipelago in great peace and prosperity.;;;;;;;;;x
bludlines6A;A new Dragon rises!;;;;;;;;;x
bludlines6B;Foreigners rule our lands once more, why have we been forsaken?;;;;;;;;;x
bludlines6C;It is good to see our overseas brethren have arisen.;;;;;;;;;x
bludlines6D;Will they live up to their enlightened counterparts?;;;;;;;;;x
bludlines6E;So the Dragon ran away? How shameful.;;;;;;;;;x
bludlines6G;A worrying development;;;;;;;;;x
;;;;;;;;;;;;;;
japanese_imperial_bloodline;Imperial Japanese Blood;;;;;;;;;x
japanese_imperial_bloodline_desc;This character is part of the sacred Imperial family of Japan.;;;;;;;;;x
japan_group_opinion;[japan_group.GetGroupName] Opinion;;;;;;;;;x
nikkei_opinion;[nikkei.GetName] Opinion;;;;;;;;;x
shintoist_group_opinion;[shintoist_group.GetGroupName] Opinion;;;;;;;;;x
;;;;;;;;;;;;;
supreme_leader_bloodline;Blood of the Supreme Leader;;;;;;;;;x
supreme_leader_bloodline_desc;This character claims descent from the divine Kim dynasty who used to rule Korea.;;;;;;;;;x
juche_opinion;[juche.GetName] Opinion;;;;;;;;;x
;;;;;;;;;;;;;
goldsmith_bloodline;Blood of the Goldsmith;;;;;;;;;;;;
goldsmith_bloodline_desc;[This.Founder.GetTitledFirstNameWithNick] is rumored to have built [GetHerHis] wealth through consorting with a nefarious spirit.;;;;;;;;;;;;
yang_wenli;Blood of [This.Founder.GetTitledFirstNameWithNick];;;;;;;;;x
yang_wenli_desc;One of the greatest strategists of his time, [This.Founder.GetTitledFirstNameWithNick] was also remembered for being one the few people that espoused republican ideals in this era.;;;;;;;;;x
teiai;Teiai Blood;;;;;;;;;;;;
teiai_desc;Meaning Imperial Love, [This.Founder.GetTitledFirstNameWithNick] has built [GetHerHis] wealth and influence through retaining loyalty to the Emperor, with whatever means necessary.;;;;;;;;;;;;
qing_bloodline;Imperial Qing Blood;;;;;;;;;;;;;x
qing_bloodline_desc;This character descends from the last Emperor of China.;;;;;;;;;;;;;x
ming_bloodline;Ming Scion;;;;;;;;;;;;;x
ming_bloodline_desc;This character claims descent from the glorious Ming Dynasty, a legendary realm that once prospered in China.;;;;;;;;;;;;;x
hong_bloodline;Red Family Scion;;;;;;;;;;;;;x
hong_bloodline_desc;This character claims descent from the Hong, or Red family. Revered among the Jade Chairman's followers, they were last rulers of Gongheguo.;;;;;;;;;;;;;x
ascended_master_male;Descent from an Ascended Master;;;;;;;;;;;;;x
ascended_master_male_desc;Those who become an Ascended Master reach the highest level of Enlightenment, and his descendants are blessed as a result.;;;;;;;;;;;;;x
ascended_master_female;Descent from a Divine Feminine;;;;;;;;;;;;;x
ascended_master_female_desc;Those who become an Ascended Master reach the highest level of Enlightenment, and her descendants are blessed as a result.;;;;;;;;;;;;;x
#####
mataram_bloodline;Mataram Scion;;;;;;;;;;;;;x
mataram_bloodline_desc;This character is a descendant of the ancient Mataram, one of the old dynasties of Java. They were known syncretics, combining old Javanese-Hindu traditions with new Islamic practices.;;;;;;;;;x
srivijaya_scion;Sri Vijaya Scion;;;;;;;;;;;;;x
srivijaya_scion_desc;This character claims to be a descendant of the ancient Sri Vijaya, a powerful dynasty that has significantly influenced the landscape of Nusantara for centuries.;;;;;;;;;x
bloodline_effect_more_tributaries;Allows for cheaper tributaries;;;;;;;;;;;;;x
HAS_SRIVIJAYA_BLOOD_CT;Is Sri Vijaya Scion;;;;;;;;;;;;;x
liman_bloodline;Blood of Liman;;;;;;;;;;;;;x
liman_bloodline_desc;The Liman dynasty originated from the small Tionghoa community of Banten. Upholding the divine principles of the Pancasila, they rose to prominence as the lords of Banten, while retaining their Sino-Malay heritage.;;;;;;;;;x
aceh_legacy;Legacy of Aceh;;;;;;;;;;;;;x
aceh_legacy_desc;Since time immemorial, Aceh has stood firm as the most devout of the Malay Sultanates, with the Mudari currently upholding their legacy as the first of the Islamic kingdoms in the region;;;;;;;;;;;;;x
ming_bloodline;Imperial Ming Blood;;;;;;;;;;;;;x
ming_bloodline_desc;This character descends from the Ming dynasty, one of the ancient dynasties of China. They returned native rule between the era of the Mongol Yuan dynasty and the Manchu Qing dynasty.;;;;;;;;;;;;;x
bolkiah_bloodline;Bolkiah Blood;;;;;;;;;;;;;x
bolkiah_bloodline_desc;Within this character flows the blood of Bolkiah. Even though their heritage is disputed, their rule has seen the rebuilding of post-Event Brunei and has gained the adoration of their people.;;;;;;;;;x
presiden_indonesia_male;Blood of the Proklamator;;;;;;;;;;;;;x
presiden_indonesia_female;Blood of the Proklamator;;;;;;;;;;;;;x
presiden_indonesia_male_desc;[This.Founder.GetFirstNameWithNick] established Indonesia, ushering a new era of glory, prosperity and unification for the entire archipelago;;;;;;;;;;;;;x
presiden_indonesia_female_desc;[[This.Founder.GetFirstNameWithNick] established Indonesia, ushering a new era of glory, prosperity and unification for the entire archipelago;;;;;;;;;;;;;x
nusantara_male;Blood of the Unifier;;;;;;;;;;;;;x
nusantara_female;Blood of the Unifier;;;;;;;;;;;;;x
nusantara_male_desc;[This.Founder.GetFirstNameWithNick] has united the Nusantara islands, ushering a new era of glory, prosperity and unification for the entire archipelago;;;;;;;;;;;;;x
nusantara_female_desc;[[This.Founder.GetFirstNameWithNick] has united the Nusantara islands, ushering a new era of glory, prosperity and unification for the entire archipelago;;;;;;;;;;;;;x
ikaya_male;Blood of the Unifier;;;;;;;;;;;;;x
ikaya_female;Blood of the Unifier;;;;;;;;;;;;;x
ikaya_male_desc;[This.Founder.GetFirstNameWithNick] has united the Ikaya islands, ushering a new era of glory, prosperity and unification for the entire archipelago;;;;;;;;;;;;;x
ikaya_female_desc;[[This.Founder.GetFirstNameWithNick] has united the Ikaya islands, ushering a new era of glory, prosperity and unification for the entire archipelago;;;;;;;;;;;;;x
dvipantara_male;Blood of the Unifier;;;;;;;;;;;;;x
dvipantara_female;Blood of the Unifier;;;;;;;;;;;;;x
dvipantara_male_desc;[This.Founder.GetFirstNameWithNick] unified the Dvipantara islands, ushering a new era of glory, prosperity and unification for the entire archipelago;;;;;;;;;;;;;x
dvipantara_female_desc;[[This.Founder.GetFirstNameWithNick] unified the Dvipantara islands, ushering a new era of glory, prosperity and unification for the entire archipelago;;;;;;;;;;;;;x
macarthur_bloodline_nihon;Descendant of the Dragon Marshal;;;;;;;;;;;;;x
macarthur_bloodline_nihon_desc;This character claims direct descent to the legendary Dragon Marshal of Seiryu. The Dragon Marshal and his steed was sent by Amaterasu as divine punishment for antedilluvian Japan's transgressions. This punishment came by the form of the decimation of two of its greatest cities, reducing them to ash.;;;;;;;;;;;;;x
macarthur_bloodline_filipino;Sacred Blood of San Makartur;;;;;;;;;;;;;x
macarthur_bloodline_filipino_desc;This character claims direct descent to San Makartur, a Katoliko folk saint. It was written that he kicked off foreign devils out of the Philippine Archipelago with a host of angels, and was revered by the populace. Now, his deeds are immortalized, and made into a symbol of Filipino resistance towards realms that dare invade the islands.;;;;;;;;;;;;;x
balikatan_blood;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
balikatan_blood_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
balikatan_blood_desc;[This.Founder.GetFirstNameWithNick] has founded the Balikatan empire, establishing themselves as the stalwart defenders of the Phillipines from foreign invaders.;;;;;;;;;;;;;x
shinnihon_blood;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
shinnihon_blood_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
shinnihon_blood_desc;[This.Founder.GetFirstNameWithNick] has founded a new Japanese empire in a far away land, settling in the region as their ancient ancestors once did.;;;;;;;;;;;;;x
chinese_republic_male;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
chinese_republic_male_desc;[This.Founder.GetTitledFirstName] became the glorious founder of the Chinese Republic, bringing China under Republican rule;;;;;;;;;x
chinese_republic_female;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
chinese_republic_female_desc;[This.Founder.GetTitledFirstName] became the glorious founder of the Chinese Republic, bringing China under Republican rule;;;;;;;;;x
holy_filipino_emperor;Holy Blood of the Christian Emperor;;;;;;;;;;;;
holy_filipino_emperor_desc;[This.Founder.GetTitledFirstNameWithNick] became the glorious founder of the Holy Filipino Empire, establishing the supremacy of Christianity over the region and garnering the respect from all of eastern Christendom;;;;;;;;;;;;
holy_filipino_empress;Holy Blood of the Christian Empress;;;;;;;;;;;;
holy_filipino_empress_desc;[This.Founder.GetTitledFirstNameWithNick] became the glorious founder of the Holy Filipino Empire, establishing the supremacy of Christianity over the region and garnering  the respect from all of eastern Christendom;;;;;;;;;;;;
moro_sovereign;Exalted Blood of the Moro Sovereign;;;;;;;;;;;;
moro_sovereign_desc;[This.Founder.GetTitledFirstNameWithNick] was declared the sublime sovereign of all Moro people, establishing the supremacy of Islam over the region and garnering the respect of the wider Muslim Ummah;;;;;;;;;;;;
moro_sovereign_female;Exalted Blood of the Moro Sovereign;;;;;;;;;;;;
moro_sovereign_female_desc;[This.Founder.GetTitledFirstNameWithNick] was declared the sublime sovereign of all Moro people, establishing the supremacy of Islam over the region and garnering the respect of the wider Muslim Ummah;;;;;;;;;;;;
japanese_imperial_bloodline_created;Imperial Japanese Blood;;;;;;;;;;;;
japanese_imperial_bloodline_created_desc;While not part of the original sacred Imperial family of Japan, the deeds of [This.Founder.GetTitledFirstNameWithNick] proves their lineage as descendants of Amaterasu;;;;;;;;;;;;
