secretly_convert_to_easternprotestant_holy_site_desc;The §Y[easternprotestant.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[easternprotestant.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[easternprotestant.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[easternprotestant.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_theravada;[GetReligiousCommunityName_theravada];[GetReligiousCommunityName_theravada];[GetReligiousCommunityName_theravada];;[GetReligiousCommunityName_theravada];;;;;;;;;x
secret_religious_society_theravada_desc;[GetReligiousSocietyDesc_theravada];[GetReligiousSocietyDesc_theravada];[GetReligiousSocietyDesc_theravada];;[GetReligiousSocietyDesc_theravada];;;;;;;;;x
secret_religious_society_theravada_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_theravada_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_theravada;The [theravada.GetName] Faithful;Fidèles [theravada.GetName]s;Die [theravada.GetName]en Gläubigen;;Creyentes [theravada.GetName]s;;;;;;;;;x
secretly_convert_to_theravada_holy_site;Secretly Convert to [theravada.GetName];Adopter en secret la foi [theravada.GetName];Heimlich zum [theravada.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [theravada.GetName];;;;;;;;;x
secretly_convert_to_theravada_holy_site_desc;The §Y[theravada.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[theravada.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[theravada.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[theravada.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_thaislam;[GetReligiousCommunityName_thaislam];[GetReligiousCommunityName_thaislam];[GetReligiousCommunityName_thaislam];;[GetReligiousCommunityName_thaislam];;;;;;;;;x
secret_religious_society_thaislam_desc;[GetReligiousSocietyDesc_thaislam];[GetReligiousSocietyDesc_thaislam];[GetReligiousSocietyDesc_thaislam];;[GetReligiousSocietyDesc_thaislam];;;;;;;;;x
secret_religious_society_thaislam_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_thaislam_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_thaislam;The [thaislam.GetName] Faithful;Fidèles [thaislam.GetName]s;Die [thaislam.GetName]en Gläubigen;;Creyentes [thaislam.GetName]s;;;;;;;;;x
secretly_convert_to_thaislam_holy_site;Secretly Convert to [thaislam.GetName];Adopter en secret la foi [thaislam.GetName];Heimlich zum [thaislam.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [thaislam.GetName];;;;;;;;;x
secretly_convert_to_thaislam_holy_site_desc;The §Y[thaislam.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[thaislam.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[thaislam.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[thaislam.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_gelugpa;[GetReligiousCommunityName_gelugpa];[GetReligiousCommunityName_gelugpa];[GetReligiousCommunityName_gelugpa];;[GetReligiousCommunityName_gelugpa];;;;;;;;;x
secret_religious_society_gelugpa_desc;[GetReligiousSocietyDesc_gelugpa];[GetReligiousSocietyDesc_gelugpa];[GetReligiousSocietyDesc_gelugpa];;[GetReligiousSocietyDesc_gelugpa];;;;;;;;;x
secret_religious_society_gelugpa_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_gelugpa_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_gelugpa;The [gelugpa.GetName] Faithful;Fidèles [gelugpa.GetName]s;Die [gelugpa.GetName]en Gläubigen;;Creyentes [gelugpa.GetName]s;;;;;;;;;x
secretly_convert_to_gelugpa_holy_site;Secretly Convert to [gelugpa.GetName];Adopter en secret la foi [gelugpa.GetName];Heimlich zum [gelugpa.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [gelugpa.GetName];;;;;;;;;x
secretly_convert_to_gelugpa_holy_site_desc;The §Y[gelugpa.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[gelugpa.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[gelugpa.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[gelugpa.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_karmapa;[GetReligiousCommunityName_karmapa];[GetReligiousCommunityName_karmapa];[GetReligiousCommunityName_karmapa];;[GetReligiousCommunityName_karmapa];;;;;;;;;x
secret_religious_society_karmapa_desc;[GetReligiousSocietyDesc_karmapa];[GetReligiousSocietyDesc_karmapa];[GetReligiousSocietyDesc_karmapa];;[GetReligiousSocietyDesc_karmapa];;;;;;;;;x
secret_religious_society_karmapa_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_karmapa_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_karmapa;The [karmapa.GetName] Faithful;Fidèles [karmapa.GetName]s;Die [karmapa.GetName]en Gläubigen;;Creyentes [karmapa.GetName]s;;;;;;;;;x
secretly_convert_to_karmapa_holy_site;Secretly Convert to [karmapa.GetName];Adopter en secret la foi [karmapa.GetName];Heimlich zum [karmapa.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [karmapa.GetName];;;;;;;;;x
secretly_convert_to_karmapa_holy_site_desc;The §Y[karmapa.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[karmapa.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[karmapa.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[karmapa.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_amidism;[GetReligiousCommunityName_amidism];[GetReligiousCommunityName_amidism];[GetReligiousCommunityName_amidism];;[GetReligiousCommunityName_amidism];;;;;;;;;x
secret_religious_society_amidism_desc;[GetReligiousSocietyDesc_amidism];[GetReligiousSocietyDesc_amidism];[GetReligiousSocietyDesc_amidism];;[GetReligiousSocietyDesc_amidism];;;;;;;;;x
secret_religious_society_amidism_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_amidism_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_amidism;The [amidism.GetName] Faithful;Fidèles [amidism.GetName]s;Die [amidism.GetName]en Gläubigen;;Creyentes [amidism.GetName]s;;;;;;;;;x
secretly_convert_to_amidism_holy_site;Secretly Convert to [amidism.GetName];Adopter en secret la foi [amidism.GetName];Heimlich zum [amidism.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [amidism.GetName];;;;;;;;;x
secretly_convert_to_amidism_holy_site_desc;The §Y[amidism.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[amidism.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[amidism.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[amidism.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_mahayana;[GetReligiousCommunityName_mahayana];[GetReligiousCommunityName_mahayana];[GetReligiousCommunityName_mahayana];;[GetReligiousCommunityName_mahayana];;;;;;;;;x
secret_religious_society_mahayana_desc;[GetReligiousSocietyDesc_mahayana];[GetReligiousSocietyDesc_mahayana];[GetReligiousSocietyDesc_mahayana];;[GetReligiousSocietyDesc_mahayana];;;;;;;;;x
secret_religious_society_mahayana_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_mahayana_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_mahayana;The [mahayana.GetName] Faithful;Fidèles [mahayana.GetName]s;Die [mahayana.GetName]en Gläubigen;;Creyentes [mahayana.GetName]s;;;;;;;;;x
secretly_convert_to_mahayana_holy_site;Secretly Convert to [mahayana.GetName];Adopter en secret la foi [mahayana.GetName];Heimlich zum [mahayana.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [mahayana.GetName];;;;;;;;;x
secretly_convert_to_mahayana_holy_site_desc;The §Y[mahayana.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[mahayana.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[mahayana.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[mahayana.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_taoist;[GetReligiousCommunityName_taoist];[GetReligiousCommunityName_taoist];[GetReligiousCommunityName_taoist];;[GetReligiousCommunityName_taoist];;;;;;;;;x
secret_religious_society_taoist_desc;[GetReligiousSocietyDesc_taoist];[GetReligiousSocietyDesc_taoist];[GetReligiousSocietyDesc_taoist];;[GetReligiousSocietyDesc_taoist];;;;;;;;;x
secret_religious_society_taoist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_taoist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_taoist;The [taoist.GetName] Faithful;Fidèles [taoist.GetName]s;Die [taoist.GetName]en Gläubigen;;Creyentes [taoist.GetName]s;;;;;;;;;x
secretly_convert_to_taoist_holy_site;Secretly Convert to [taoist.GetName];Adopter en secret la foi [taoist.GetName];Heimlich zum [taoist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [taoist.GetName];;;;;;;;;x
secretly_convert_to_taoist_holy_site_desc;The §Y[taoist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[taoist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[taoist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[taoist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_wuxia;[GetReligiousCommunityName_wuxia];[GetReligiousCommunityName_wuxia];[GetReligiousCommunityName_wuxia];;[GetReligiousCommunityName_wuxia];;;;;;;;;x
secret_religious_society_wuxia_desc;[GetReligiousSocietyDesc_wuxia];[GetReligiousSocietyDesc_wuxia];[GetReligiousSocietyDesc_wuxia];;[GetReligiousSocietyDesc_wuxia];;;;;;;;;x
secret_religious_society_wuxia_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_wuxia_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_wuxia;The [wuxia.GetName] Faithful;Fidèles [wuxia.GetName]s;Die [wuxia.GetName]en Gläubigen;;Creyentes [wuxia.GetName]s;;;;;;;;;x
secretly_convert_to_wuxia_holy_site;Secretly Convert to [wuxia.GetName];Adopter en secret la foi [wuxia.GetName];Heimlich zum [wuxia.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [wuxia.GetName];;;;;;;;;x
secretly_convert_to_wuxia_holy_site_desc;The §Y[wuxia.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[wuxia.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[wuxia.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[wuxia.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_xianxia;[GetReligiousCommunityName_xianxia];[GetReligiousCommunityName_xianxia];[GetReligiousCommunityName_xianxia];;[GetReligiousCommunityName_xianxia];;;;;;;;;x
secret_religious_society_xianxia_desc;[GetReligiousSocietyDesc_xianxia];[GetReligiousSocietyDesc_xianxia];[GetReligiousSocietyDesc_xianxia];;[GetReligiousSocietyDesc_xianxia];;;;;;;;;x
secret_religious_society_xianxia_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_xianxia_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_xianxia;The [xianxia.GetName] Faithful;Fidèles [xianxia.GetName]s;Die [xianxia.GetName]en Gläubigen;;Creyentes [xianxia.GetName]s;;;;;;;;;x
secretly_convert_to_xianxia_holy_site;Secretly Convert to [xianxia.GetName];Adopter en secret la foi [xianxia.GetName];Heimlich zum [xianxia.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [xianxia.GetName];;;;;;;;;x
secretly_convert_to_xianxia_holy_site_desc;The §Y[xianxia.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[xianxia.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[xianxia.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[xianxia.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_legalist;[GetReligiousCommunityName_legalist];[GetReligiousCommunityName_legalist];[GetReligiousCommunityName_legalist];;[GetReligiousCommunityName_legalist];;;;;;;;;x
secret_religious_society_legalist_desc;[GetReligiousSocietyDesc_legalist];[GetReligiousSocietyDesc_legalist];[GetReligiousSocietyDesc_legalist];;[GetReligiousSocietyDesc_legalist];;;;;;;;;x
secret_religious_society_legalist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_legalist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_legalist;The [legalist.GetName] Faithful;Fidèles [legalist.GetName]s;Die [legalist.GetName]en Gläubigen;;Creyentes [legalist.GetName]s;;;;;;;;;x
secretly_convert_to_legalist_holy_site;Secretly Convert to [legalist.GetName];Adopter en secret la foi [legalist.GetName];Heimlich zum [legalist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [legalist.GetName];;;;;;;;;x
