secretly_convert_to_gelugpa_holy_site_desc;The §Y[gelugpa.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[gelugpa.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[gelugpa.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[gelugpa.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_karmapa;[GetReligiousCommunityName_karmapa];[GetReligiousCommunityName_karmapa];[GetReligiousCommunityName_karmapa];;[GetReligiousCommunityName_karmapa];;;;;;;;;x
secret_religious_society_karmapa_desc;[GetReligiousSocietyDesc_karmapa];[GetReligiousSocietyDesc_karmapa];[GetReligiousSocietyDesc_karmapa];;[GetReligiousSocietyDesc_karmapa];;;;;;;;;x
secret_religious_society_karmapa_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_karmapa_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_karmapa;The [karmapa.GetName] Faithful;Fidèles [karmapa.GetName]s;Die [karmapa.GetName]en Gläubigen;;Creyentes [karmapa.GetName]s;;;;;;;;;x
secretly_convert_to_karmapa_holy_site;Secretly Convert to [karmapa.GetName];Adopter en secret la foi [karmapa.GetName];Heimlich zum [karmapa.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [karmapa.GetName];;;;;;;;;x
secretly_convert_to_karmapa_holy_site_desc;The §Y[karmapa.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[karmapa.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[karmapa.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[karmapa.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_catholic;[GetReligiousCommunityName_catholic];[GetReligiousCommunityName_catholic];[GetReligiousCommunityName_catholic];;[GetReligiousCommunityName_catholic];;;;;;;;;x
secret_religious_society_catholic_desc;[GetReligiousSocietyDesc_catholic];[GetReligiousSocietyDesc_catholic];[GetReligiousSocietyDesc_catholic];;[GetReligiousSocietyDesc_catholic];;;;;;;;;x
secret_religious_society_catholic_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_catholic_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_catholic;The [catholic.GetName] Faithful;Fidèles [catholic.GetName]s;Die [catholic.GetName]en Gläubigen;;Creyentes [catholic.GetName]s;;;;;;;;;x
secretly_convert_to_catholic_holy_site;Secretly Convert to [catholic.GetName];Adopter en secret la foi [catholic.GetName];Heimlich zum [catholic.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [catholic.GetName];;;;;;;;;x
secretly_convert_to_catholic_holy_site_desc;The §Y[catholic.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[catholic.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[catholic.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[catholic.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_quaker;[GetReligiousCommunityName_quaker];[GetReligiousCommunityName_quaker];[GetReligiousCommunityName_quaker];;[GetReligiousCommunityName_quaker];;;;;;;;;x
secret_religious_society_quaker_desc;[GetReligiousSocietyDesc_quaker];[GetReligiousSocietyDesc_quaker];[GetReligiousSocietyDesc_quaker];;[GetReligiousSocietyDesc_quaker];;;;;;;;;x
secret_religious_society_quaker_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_quaker_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_quaker;The [quaker.GetName] Faithful;Fidèles [quaker.GetName]s;Die [quaker.GetName]en Gläubigen;;Creyentes [quaker.GetName]s;;;;;;;;;x
secretly_convert_to_quaker_holy_site;Secretly Convert to [quaker.GetName];Adopter en secret la foi [quaker.GetName];Heimlich zum [quaker.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [quaker.GetName];;;;;;;;;x
secretly_convert_to_quaker_holy_site_desc;The §Y[quaker.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[quaker.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[quaker.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[quaker.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_cadaverist;[GetReligiousCommunityName_cadaverist];[GetReligiousCommunityName_cadaverist];[GetReligiousCommunityName_cadaverist];;[GetReligiousCommunityName_cadaverist];;;;;;;;;x
secret_religious_society_cadaverist_desc;[GetReligiousSocietyDesc_cadaverist];[GetReligiousSocietyDesc_cadaverist];[GetReligiousSocietyDesc_cadaverist];;[GetReligiousSocietyDesc_cadaverist];;;;;;;;;x
secret_religious_society_cadaverist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_cadaverist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_cadaverist;The [cadaverist.GetName] Faithful;Fidèles [cadaverist.GetName]s;Die [cadaverist.GetName]en Gläubigen;;Creyentes [cadaverist.GetName]s;;;;;;;;;x
secretly_convert_to_cadaverist_holy_site;Secretly Convert to [cadaverist.GetName];Adopter en secret la foi [cadaverist.GetName];Heimlich zum [cadaverist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [cadaverist.GetName];;;;;;;;;x
secretly_convert_to_cadaverist_holy_site_desc;The §Y[cadaverist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[cadaverist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[cadaverist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[cadaverist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_fraticelli;[GetReligiousCommunityName_fraticelli];[GetReligiousCommunityName_fraticelli];[GetReligiousCommunityName_fraticelli];;[GetReligiousCommunityName_fraticelli];;;;;;;;;x
secret_religious_society_fraticelli_desc;[GetReligiousSocietyDesc_fraticelli];[GetReligiousSocietyDesc_fraticelli];[GetReligiousSocietyDesc_fraticelli];;[GetReligiousSocietyDesc_fraticelli];;;;;;;;;x
secret_religious_society_fraticelli_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_fraticelli_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_fraticelli;The [fraticelli.GetName] Faithful;Fidèles [fraticelli.GetName]s;Die [fraticelli.GetName]en Gläubigen;;Creyentes [fraticelli.GetName]s;;;;;;;;;x
secretly_convert_to_fraticelli_holy_site;Secretly Convert to [fraticelli.GetName];Adopter en secret la foi [fraticelli.GetName];Heimlich zum [fraticelli.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [fraticelli.GetName];;;;;;;;;x
secretly_convert_to_fraticelli_holy_site_desc;The §Y[fraticelli.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[fraticelli.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[fraticelli.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[fraticelli.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_palmarian;[GetReligiousCommunityName_palmarian];[GetReligiousCommunityName_palmarian];[GetReligiousCommunityName_palmarian];;[GetReligiousCommunityName_palmarian];;;;;;;;;x
secret_religious_society_palmarian_desc;[GetReligiousSocietyDesc_palmarian];[GetReligiousSocietyDesc_palmarian];[GetReligiousSocietyDesc_palmarian];;[GetReligiousSocietyDesc_palmarian];;;;;;;;;x
secret_religious_society_palmarian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_palmarian_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_palmarian;The [palmarian.GetName] Faithful;Fidèles [palmarian.GetName]s;Die [palmarian.GetName]en Gläubigen;;Creyentes [palmarian.GetName]s;;;;;;;;;x
secretly_convert_to_palmarian_holy_site;Secretly Convert to [palmarian.GetName];Adopter en secret la foi [palmarian.GetName];Heimlich zum [palmarian.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [palmarian.GetName];;;;;;;;;x
secretly_convert_to_palmarian_holy_site_desc;The §Y[palmarian.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[palmarian.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[palmarian.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[palmarian.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_transatlantic;[GetReligiousCommunityName_transatlantic];[GetReligiousCommunityName_transatlantic];[GetReligiousCommunityName_transatlantic];;[GetReligiousCommunityName_transatlantic];;;;;;;;;x
secret_religious_society_transatlantic_desc;[GetReligiousSocietyDesc_transatlantic];[GetReligiousSocietyDesc_transatlantic];[GetReligiousSocietyDesc_transatlantic];;[GetReligiousSocietyDesc_transatlantic];;;;;;;;;x
secret_religious_society_transatlantic_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_transatlantic_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_transatlantic;The [transatlantic.GetName] Faithful;Fidèles [transatlantic.GetName]s;Die [transatlantic.GetName]en Gläubigen;;Creyentes [transatlantic.GetName]s;;;;;;;;;x
secretly_convert_to_transatlantic_holy_site;Secretly Convert to [transatlantic.GetName];Adopter en secret la foi [transatlantic.GetName];Heimlich zum [transatlantic.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [transatlantic.GetName];;;;;;;;;x
secretly_convert_to_transatlantic_holy_site_desc;The §Y[transatlantic.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[transatlantic.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[transatlantic.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[transatlantic.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_lutheran;[GetReligiousCommunityName_lutheran];[GetReligiousCommunityName_lutheran];[GetReligiousCommunityName_lutheran];;[GetReligiousCommunityName_lutheran];;;;;;;;;x
secret_religious_society_lutheran_desc;[GetReligiousSocietyDesc_lutheran];[GetReligiousSocietyDesc_lutheran];[GetReligiousSocietyDesc_lutheran];;[GetReligiousSocietyDesc_lutheran];;;;;;;;;x
secret_religious_society_lutheran_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_lutheran_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_lutheran;The [lutheran.GetName] Faithful;Fidèles [lutheran.GetName]s;Die [lutheran.GetName]en Gläubigen;;Creyentes [lutheran.GetName]s;;;;;;;;;x
secretly_convert_to_lutheran_holy_site;Secretly Convert to [lutheran.GetName];Adopter en secret la foi [lutheran.GetName];Heimlich zum [lutheran.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [lutheran.GetName];;;;;;;;;x
secretly_convert_to_lutheran_holy_site_desc;The §Y[lutheran.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[lutheran.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[lutheran.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[lutheran.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_prussianist;[GetReligiousCommunityName_prussianist];[GetReligiousCommunityName_prussianist];[GetReligiousCommunityName_prussianist];;[GetReligiousCommunityName_prussianist];;;;;;;;;x
secret_religious_society_prussianist_desc;[GetReligiousSocietyDesc_prussianist];[GetReligiousSocietyDesc_prussianist];[GetReligiousSocietyDesc_prussianist];;[GetReligiousSocietyDesc_prussianist];;;;;;;;;x
secret_religious_society_prussianist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_prussianist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_prussianist;The [prussianist.GetName] Faithful;Fidèles [prussianist.GetName]s;Die [prussianist.GetName]en Gläubigen;;Creyentes [prussianist.GetName]s;;;;;;;;;x
secretly_convert_to_prussianist_holy_site;Secretly Convert to [prussianist.GetName];Adopter en secret la foi [prussianist.GetName];Heimlich zum [prussianist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [prussianist.GetName];;;;;;;;;x
secretly_convert_to_prussianist_holy_site_desc;The §Y[prussianist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[prussianist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[prussianist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[prussianist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_hussite;[GetReligiousCommunityName_hussite];[GetReligiousCommunityName_hussite];[GetReligiousCommunityName_hussite];;[GetReligiousCommunityName_hussite];;;;;;;;;x
secret_religious_society_hussite_desc;[GetReligiousSocietyDesc_hussite];[GetReligiousSocietyDesc_hussite];[GetReligiousSocietyDesc_hussite];;[GetReligiousSocietyDesc_hussite];;;;;;;;;x
secret_religious_society_hussite_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_hussite_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_hussite;The [hussite.GetName] Faithful;Fidèles [hussite.GetName]s;Die [hussite.GetName]en Gläubigen;;Creyentes [hussite.GetName]s;;;;;;;;;x
secretly_convert_to_hussite_holy_site;Secretly Convert to [hussite.GetName];Adopter en secret la foi [hussite.GetName];Heimlich zum [hussite.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [hussite.GetName];;;;;;;;;x
