# Empire of Italy
b_flemalle;Flemalle;;;;;;;;;x
b_englis;Englis;;;;;;;;;x
b_saint-hubert;Saint-Hubert;;;;;;;;;x
c_saint-hubert;Saint-Hubert;;;;;;;;;x
c_saint-hubert_adj;Saint-Hubertan;;;;;;;;;x

KINGDOM_ITA;Kingdom of;;;;;;;;;x
KING_ITA;King;;;;;;;;;x
QUEEN_ITA;Queen;;;;;;;;;x
ITA_FOA;Your Majesty;;;;;;;;;x
k_africa;Tunisia;;;;;;;;;x
k_africa_adj;Tunisian;;;;;;;;;x
e_india;Bharata;;;;;;;;;x
e_india_adj;Indian;;;;;;;;;x
e_china_west_governor;Northern Protectorate;;;;;;;;;x
e_china_west_governor_adj;Nigerian;;;;;;;;;x
WESTERN_GOVERNOR_TITLE_FOA;Your presidency;;;;;;;;;x
WESTERN_GOVERNOR_MALE;President-Commander;;;;;;;;;x
WESTERN_GOVERNOR_FEMALE;President-Commander;;;;;;;;;x
e_russia;Little Russia;;;;;;;;;x
e_russia_adj;Russian;;;;;;;;;x
b_shankaracharya;Dharamsala;;;;;;;;;x
b_gongon_lhakhang;Tashi Lunpo;;;;;;;;;x
b_tribandapura;Amritsar;;;;;;;;;x
b_jaintpuri;Amritsar;;;;;;;;;x
c_connacht;Outer galway;;;;;;;;;x
c_connacht_adj;Galwayan;;;;;;;;;x
c_hy_many;Inner Galway;;;;;;;;;x
c_hy_many_adj;Galwayan;;;;;;;;;x
c_breifne;Sligo;;;;;;;;;x
c_breifne_adj;Sligoan;;;;;;;;;x
c_leix;Laois;;;;;;;;;x
c_leix_adj;Laoisan;;;;;;;;;x
c_thomond;Limerick;;;;;;;;;x
c_thomond_adj;limerickian;;;;;;;;;x
c_leinster;Wexford;;;;;;;;;x
c_leinster_adj;Wexfordan;;;;;;;;;x
c_ossory;Kilkenny;;;;;;;;;x
c_ossory_adj;Kilkennian;;;;;;;;;x
c_ormond;Waterford;;;;;;;;;x
c_ormond_adj;Waterfordan;;;;;;;;;x
c_desmond;Cork;;;;;;;;;x
c_desmond_adj;Corker;;;;;;;;;x
c_iarmond;Kerry;;;;;;;;;x
c_iarmond_adj;Kerryan;;;;;;;;;x
c_leinster;Wexford;;;;;;;;;x
c_leinster_adj;Wexfordan;;;;;;;;;x
c_ossory;Kilkenny;;;;;;;;;x
c_ossory_adj;Kilkennian;;;;;;;;;x
c_ormond;Waterford;;;;;;;;;x
c_ormond_adj;Waterfordan;;;;;;;;;x
c_desmond;Cork;;;;;;;;;x
c_desmond_adj;Corker;;;;;;;;;x
c_leinster;Wexford;;;;;;;;;x
c_leinster_adj;Wexfordan;;;;;;;;;x
c_ossory;Kilkenny;;;;;;;;;x
c_ossory_adj;Kilkennian;;;;;;;;;x
c_ormond;Waterford;;;;;;;;;x
c_ormond_adj;Waterfordan;;;;;;;;;x
c_desmond;Cork;;;;;;;;;x
c_desmond_adj;Corker;;;;;;;;;x
c_iarmond;Kerry;;;;;;;;;x
c_iarmond_adj;Kerryan;;;;;;;;;x
d_nikaea;Bursa;;;;;;;;;x
c_iarmond_adj;Bursan;;;;;;;;;x
d_zealots;Tsahal;;;;;;;;;x
d_zealots_adj;Tsahali;;;;;;;;;x
b_lucan;Lucan;;;;;;;;;x
b_naas;Naas;;;;;;;;;x
b_new_ross;New Ross;;;;;;;;;x
b_gorey;Gorey;;;;;;;;;x
b_ballycanew;Ballycanew;;;;;;;;;x
b_sligo;Sligo;;;;;;;;;x
b_dowra;Dowra;;;;;;;;;x
b_crossmaglen;Crossmaglen;;;;;;;;;x
c_louth;Louth;;;;;;;;;x
c_louth_adj;Louther;;;;;;;;;x
b_earlsfort;Earlsfort;;;;;;;;;x
b_dundalk;Dundalk;;;;;;;;;x
b_ravensdale;Ravensdale;;;;;;;;;x
b_greenore;Greenore;;;;;;;;;x
b_blackrock;Blackrock;;;;;;;;;x
b_ardee;Ardee;;;;;;;;;x
b_louth;Louth;;;;;;;;;x
b_tallanstown;Tallanstown;;;;;;;;;x
b_castlebellingham;Castlebellingham;;;;;;;;;x
c_longford;Longford;;;;;;;;;x
c_longford_adj;Longforder;;;;;;;;;x
b_longford;Longford;;;;;;;;;x
b_lanesborough;Lanesborough;;;;;;;;;x
b_edgeworthstown;Edgeworthstown;;;;;;;;;x
b_granard;Granard;;;;;;;;;x
b_clonfin;Clonfin;;;;;;;;;x
b_ballinalee;Ballinalee;;;;;;;;;x
b_termonbarry;Termonbarry;;;;;;;;;x
b_cloondara;Cloondara;;;;;;;;;x
b_drumlish;Drumlish;;;;;;;;;x
c_offaly;Offaly;;;;;;;;;x
c_offaly_adj;Offalyan;;;;;;;;;x
b_tullamore;Tullamore;;;;;;;;;x
b_birr;Birr;;;;;;;;;x
b_edenderry;Edenderry;;;;;;;;;x
b_daingean;Daingean;;;;;;;;;x
b_croghan;Croghan;;;;;;;;;x
b_blue_ball;Blue Ball;;;;;;;;;x
b_kilcormac;Kilcormac;;;;;;;;;x
b_shannonbridge;Shannonbridge;;;;;;;;;x
b_clonmacnoise;Clonmacnoise;;;;;;;;;x
c_wicklow;Wicklow;;;;;;;;;x
c_wicklow_adj;Wicklower;;;;;;;;;x
b_wicklow;Wicklow;;;;;;;;;x
b_kilcoole;Kilcoole;;;;;;;;;x
b_glendalough;Glendalough;;;;;;;;;x
b_hollywood;Hollywood;;;;;;;;;x
b_ballinaclash;Ballinaclash;;;;;;;;;x
b_moyne;Moyne;;;;;;;;;x
b_avoca;Avoca;;;;;;;;;x
b_barndarrig;Barndarrig;;;;;;;;;x
b_rathdrum;Rathdrum;;;;;;;;;x
c_reval;Harjumaa;;;;;;;;;;;;;x
c_reval_adj;Harjumaan;;;;;;;;;;;;;x
b_kalevan;Vanalinn;;;;;;;;;;;;;x
b_toompea;Tallinn;;;;;;;;;;;;;x
b_hapsal;Paldiski;;;;;;;;;;;;;x
b_leal;Saku;;;;;;;;;;;;;x
b_borpeal;Saue;;;;;;;;;;;;;x
b_laane;Jüri;;;;;;;;;;;;;x
b_narva;Narva;;;;;;;;;;;;;x
