tooltip_religion_feature_fertility_bonus;§GFertility Bonus§!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tooltip_religion_feature_dynasty_bonus;§GFamily members think better of each other§!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tooltip_religion_feature_improve_children;§GCan influence younger §YClose Relatives§!§!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tooltip_religion_feature_love_likely;Spouses more likely to fall in love;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
religion_pronatal_desc;There is nothing more sacred than the bond between man and wife, or the bond between parents and children. As the gods form one harmonious family, so should our families be peaceful, plentiful, and harmonious.;;;;;;;;;x,,,,,,,,,,,,,,,
esoteric_opinion;Esoteric Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
thelemic_reformed_opinion;Thelemic Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
summer_queen_opinion;Summer Queen;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
thelemic_opinion;Old Thelemic Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
orange_king_opinion;Orange King Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
trotskyite_opinion;Trotskyite Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
austrian_opinion;Austrian Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
old_world_cultist_group_opinion;Old World Cultist Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
eastlander_opinion;Eastlander Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
westlander_opinion;Westlander Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
northlander_opinion;Northlander Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ca_culture_brazilian_1;Independence Dragoon Riding Ground;;;;;;;;;;;;;x
ca_culture_brazilian_2;Independence Dragoon Riding Ground;;;;;;;;;;;;;x
ca_culture_brazilian_3;Independence Dragoon Riding Ground;;;;;;;;;;;;;x
ca_culture_brazilian_4;Independence Dragoon Riding Ground;;;;;;;;;;;;;x
ca_culture_brazilian_1_desc;Most Brazilian cavalry units can trace their history directly back to the dragoon regiments of the pre-Event Empire of Brazil. The Independence Dragoons are known for their rigid discipline and striking uniforms.;;;;;;;;;;;;;x
ca_culture_baiano_1;Cangaço Camp;;;;;;;;;;;;;x
ca_culture_baiano_2;Cangaço Camp;;;;;;;;;;;;;x
ca_culture_baiano_3;Cangaço Camp;;;;;;;;;;;;;x
ca_culture_baiano_4;Cangaço Camp;;;;;;;;;;;;;x
ca_culture_baiano_1_desc;Cangaceiros from northeastern Brazil reside here. Using whatever weapons they can get their hands on, these nomadic bandits are feared for their guerrilla tactics and brutality towards their enemies.;;;;;;;;;;;;;x
#Nobelian Event Scripted Loc,,,,,,,,,,,,,,,,,,,
nobelian16Desc;[NobelianEvent16Desc];;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian16;Affirmative;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
scrapKey;Your team has returned with a handful of Old World scrap - the rusted out but still somewhat remarkable metallic building materials of the Ancients.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
glassKey;Your team has returned with a piece of Old World glass. Though it is merely a fragment,it is far clearer and stronger than anything modern smiths can reproduce.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
spectaclesKey;Your team has returned with a mangled tangle of metallic wire with two circular hoops on the front. Legends say that these machines helped the Ancients restore their sight, but it's never been entirely clear how.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
chemicalKey;Your team has returned with a box full of chemicals and reagents from an Old World stockpile. Though you're not entirely sure how to make best use of them, they'll surely be of some use.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
fragmentKey;Your team has returned with a few sheaves of paper from a disintegrated Old World text. If only you could decipher it, what wisdom might be contained within?;;;;;;;;;x,,,,,,,,,,,,,,,,,,
machineKey;Your team has returned with a piece of fantastic Old World machinery - though completely broken and defunct, of course.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
does_not_hold_special_empire;Does not hold any special title;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
cslewis;Allows conversion to the Novelist religion\nIncreases conversion speed of Novelist provinces to your religion \n Increase conversion speed of provinces to Novelist;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
lion_witch_wardrobe;The Tale of the Lion and the Witch;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
lion_witch_wardrobe_desc;This ancient tome appears to be a lost Novelist tale. While some of its elements correspond to parts of The Novel, it also contains many elements foreign to the sacred canon. Novelists are divided on whether this counts as a lost revelation or a devious heresy.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
lewis_conversion;Convert to Novelism;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
lewis_conversion_desc;The Book that I carry with me tells such a fantastic and wonderful story. Is this really what the Novelists believe? Perhaps their religion is more noble than I had ever thought..?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
guillotines_for_a_humane_society;On The Revolution;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
guillotines_for_a_humane_society_desc;This book describes the secret teachings of the Jacobinist sect. Passed down from generation to generation, only the Dictator Himself is supposed to read it.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
jacobinist_conversion_book;Accept the Ideals of the Revolutions;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
jacobinist_conversion_book_desc;The secret doctrine of the Jacobinists seethes through my mind. I am convinced it must be true! I must set to work at once.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
the_jungle_book;The Trials of Rikki-Tikki-Tavi and The Gods of the Copybook Headings;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
the_jungle_book_desc;This book, written by an ancient British holy man, details the adventures of the British in India. Though not regarded as scriptural, it is respected nearly as much as the canonical Thelemic texts.;;;;;;;;;x,,,,,,,,,,,,,,,,
kipling_morality_book;Learn Virtue;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
kipling_morality_book_desc;The tome that I possess enthralls me with its depiction of the ruin caused by immorality and the glory of virtue. I ought to study it more carefully, so as to become a better person.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
the_divine_comedy;The Divine Comedy;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
the_divine_comedy_desc;Beloved for over a thousand years, this work illustrates Christian theology by imagining the author's journey through Hell, Purgatory, and then Heaven.;;;;;;;;;x,,,,,,,,,,,,,,,,
dante_morality_book;Lessons of Dante;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
dante_morality_book_desc;The Divine Comedy contains many revealing descriptions of the punishment of sin and the reward of virtue. Perhaps a deep reading of it will inspire me to a higher moral life.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
plato;The Essential Plato;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
plato_desc;This massive collection of essays and Socratic dialogues contains the philosophy and thought of Plato, one of the greatest philosophers of history, believed by many Hellenics to have been a god.;;;;;;;;;x,,,,,,,,,,,,,,,,,
penicillin;Panacea;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
penicillin_desc;Created by the Ancient Laureates, this recipe tells how to create medicines that can cure nearly any disease. Whoever rediscovered this is truly a great scholar, worthy of becoming a Laureate themselves.;;;;;;;;;x,,,,,,,,,,,,,,,,,
take_penicillin;Take Panacea;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
take_penicillin_desc;The wondrous powers of the Panacea may well cure my disease - but it isn't guaranteed to work.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nitroglycerine;Peddler's Fire;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nitroglycerine_desc;Peddler's Fire, spoken of in hushed and terrified whispers, is the very tool of the Merchant of Death Himself. This recipe tells how to create that ancient and deadly reagent, capable of blasting man and stone alike to tiny pieces with but a small flame.;;;;;;;;;x,,,,,,,,,,,,,,,,
morphine;Aelixir Vitae;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
morphine_desc;This legendary elixir, when ingested, has the power to make a man nearly immune to pain, and can increase his hardiness of body, alertness of mind, and shrewdness of judgment. Yet beware - every legend that mentions the Elixir inevitably ends with its user destroying himself through addiction.;;;;;;;;;x,,,,,,,,,,,,,,
take_morphine;Ingest The Elixir;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
take_morphine_desc;The Elixir will give me power - I just need to be wary of the risks...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
morphine_active;Aelixir;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
morphine_safety_timer;Aelixir safety timer;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
morphine_safety_timer_desc;If you take the Aelixir before this modifier expires, there will be consequences...;;;;;;;;;x,,,,,,,,,,,,,,,,,,
morphine_overdose;Aelixir Overdose;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
morphine_addiction;Aelixir Addiction;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
mystic_insight;Mystical Insight;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
mystic_insight_desc;This is a vague notion that I can recall from my mystical experiences.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
mystic_tome;Mystical Tome;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
mystic_tome_desc;This is a compilation of mystical experiences, written down on sheepskin and preserved for posterity.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
scrap;Ancient Scrap;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
scrap_desc;The flotsam and jetsam of the Ancients. Much of this was at one point part of the buildings and engines of the Old World.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
spectacles;Eyeglasses;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
spectacles_desc;This device allows those with malfunctioning eyes to see more clearly.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
glass;Piece of Glass;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
glass_desc;A fragment of glass from the Old World. Though the art of glassblowing is still practised, modern artisans cannot produce anything of equal quality, clarity, or durability.;;;;;;;;;x,,,,,,,,,,,,,,,,
broken_machine;Broken Machine;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
broken_machine_desc;A shattered, non-functional piece of Old World machinery. A subject of intense interest to scholars. If only it could be made to work again...;;;;;;;;;x,,,,,,,,,,,,,,,,,,
repaired_machine;Repaired Machine;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
repaired_machine_desc;Extensive effort has managed to get this machine to move again. Unfortunately, it doesn't actually do anything useful. Oh well, at least it's impressive!;;;;;;;;;x,,,,,,,,,,,,,,,,,
ancient_chemicals;Chemicals;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
ancient_chemicals_desc;Chemicals, either collected from an Old World laboratory or created from natural ingredients following ancient recipes.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
manuscript_fragment;Manuscript Fragment;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
manuscript_fragment_desc;A fragment from an Ancient tome. Piecing together enough of these might allow you to create something of value. If you're very lucky, it might even be the original text of a single book!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
instructions;Blue Print;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
instructions_desc;These plans, written under mystical influence on paper painstakingly coated with expensive blue paint, hold the plans to an Old World design or theorem of some kind. Probably.;;;;;;;;;x,,,,,,,,,,,,,,,,,
partial_manuscript;Partial Manuscript;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
partial_manuscript_desc;The beginnings of a manuscript - a few scattered pages here and there. Perhaps several of these together could form a coherent whole?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
totem_2;Military Gewgaw;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
totem_2_desc;A mish-mash of Old World gun fragments, bullet casings, and symbols of war. This mystic totem is believed to increase its bearer's prowess in the art of war.;;;;;;;;;x,,,,,,,,,,,,,,,,,
totem_1;Glass-Screen Gewgaw;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
totem_1_desc;This mystic totem is created from Old World technology. The strange, boxes with glass screens have always puzzled us, but it is believed that they helped Ancient Man to speak well, and it is also believed that this magic rubs off on the wielder of this totem.;;;;;;;;;x,,,,,,,,,,,,,,,,
totem_3;Mathematical Gewgaw;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
totem_3_desc;This mystic totem is created from the remains of an Old World adding device. It is widely believed that it helps the wearer do arithmetic in their head more quickly.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
totem_4;Sinister Totem;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
totem_4_desc;This mystic totem is created from Old World wreckage and detritus. It is believed to make the user wiser and more devious.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
theorem;Arcane Speculation;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
theorem_desc;This work describes a mystical conjecture, created while under the effects of an otherworldly experience.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
germ_theory;On The Invisible World, Book One;;;;;;;;;x,,,,,,,,,,,,,,,,,,
germ_theory_desc;This legendary work, created while under direct inspiration from Nobel himself, describes the invisible demons that cause disease and decay, as well as the rituals capable of banishing them.;;;;;;;;;x,,,,,,,,,,,,,,,,
atomic_theory;On The Invisible World, Book Two;;;;;;;;;x,,,,,,,,,,,,,,,,,,
atomic_theory_desc;This legendary work, created while under direct inspiration from Nobel himself, describes the occult forces that lurk within the natural world, who can be tapped into to gain nearly limitless power - though there is always a risk of them slipping their bonds and killing their summoners.;;;;;;;;;x,,,,,,,,,,,,,,,,
electrical_theory;On The Invisible World, Book Three;;;;;;;;;x,,,,,,,,,,,,,,,,,,
electrical_theory_desc;This legendary work, created while under direct inspiration from Nobel himself, tells of the secret spirits that create lightning, as well as telling much of how the Ancients trapped them to light and power their civilisation.;;;;;;;;;x,,,,,,,,,,,,,,,,
teapot;Ornate Teapot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
teapot_desc;What a beautiful example of ancient British artisanship. What did they use it for, though?;;;;;;;;;x,,,,,,,,,,,,,,,,,,
teacup;Ornate Teacup;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
teacup_desc;This frail and elegant cup seems to be used by the British aristocracy for some drinking ritual or other.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
teaset;Ornate Tea Set;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
teaset_desc;This beautiful and very expensive teaset is the envy of every noble family in the British Isles.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
beer_recipe_fragment;Beer Recipe Fragment;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
beer_recipe_fragment_desc;This scrap of paper contains a small piece of an ancient German recipe for a beer far superior to any that modern techniques can produce.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
beer_recipe:Antique Lager Recipe;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
beer_recipe_desc;This ancient recipe allows you to create beer far superior to anything modern brewers are capable of. Guard it with your life.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
artillery_book_fragment;Piece of an Ancient Ballistic Manual;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
artillery_book_fragment_desc;This is a small scrap of an ancient manual describing how to make siege engines and explosives.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
artillery_book;On The Arte and Skill of Bomb-Making;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
artiller_book;This ancient manual explains in great detail how to create powerful bombs and siege engines. Unfortunately, much of its advice is difficult to understand, but at least some of it can be made use of.;;;;;;;;;x,,,,,,,,,,,,,,,,,
tesla_coil_piece;Fragment of a Tesla Coil;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tesla_coil_piece_desc;This is a piece of a strange ancient machine whose purpose is unknowable.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tesla_coil;Tesla Coil;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tesla_coil_desc;This is an ancient machine capable of harnessing the power of lightning.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
###NOBELIAN EVENTS###,,,,,,,,,,,,,,,,,,,
nobelian1Desc;The secrets of the ancients are many and deep. Plumbing their mystic depths is very difficult even for the most dedicated scholar. Yet, if I ever wish to be counted among the wisest scholars, I must delve nonetheless.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian1;I will search for a mentor to help me.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian1;I will do it myself!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian1;My mentor will aid me on the difficult path.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian2Desc;You have discovered a mystical scholar belonging to a small monastic order, who would be of use to you in your studies. However, the Order is reluctant to let them go, for their loss would be a significant blow to the community.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian2;I'll pay his weight in gold!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian2;I'm sure I can persuade them to part;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian2;How can the Order refuse one of such august blood as I?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian2;On second thought, this isn't worth THAT much to me.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian3Desc;My men have returned with a skilled scholar and mystic. They've agreed to serve me," but only on the condition that I "promise to give them whatever they desire"," without exception" at an unspecified future date.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian3;What's the worst that could happen?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian3;Are you insane?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian4Desc;My search party has returned with a skilled scholar-mystic. However, the price they are asking is? rather extreme. They seem to demand a piece of my own flesh to serve me.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian4;If this is the price of immortal wisdom...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian4;Get away from me and my family. By God, exile this freak!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian5Desc;I will delve into the mysteries of the [Root.GetReligion] religion, and bring wisdom back from the Old World to the benighted modern man. As I enter the sacred sauna, the attendants prepare the special herbs, as I prepare to divine the will of God.;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian5;A Master like me can be assured of success.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian5;My learning gives me confidence, but success is never certain.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian5;Here goes nothing.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian6Desc;Success! Inspiration strikes you, as ideas flow into your mind from beyond. Hopefully you can remember more than a few fragments of this afterwards.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian6;Praise God!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian7Desc;As the sacred steam fills your lungs, your head swims with otherworldly visions. But these do not reveal useful secrets, but horrifying and unsettling images. You scream, clutching at the sides of the door, trying to escape. Perhaps you will learn something from this, but even if you do, it will be a high price to pay for knowledge.;;;;;;;;;x,,,,,,,,,,,,,
EVTOPTA_nobelian7;Help Me!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian8Desc;As you prepare to enter the sacred sauna, your Mentor stops you. They've heard of several rare ingredients that can enhance the sacred steam such that it is far more likely to yield success, but it will cost money to find and gather these ingredients. They strongly advocate spending the time and money, however, claiming that your time will be spent much more fruitfully if you do.;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_nobelian8;Purchase them, then;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian8;You are just trying to get more money for yourself! How about you do the job I pay you for?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian9Desc;The European continent was once the land of knowledge and God, a land where men listened to his word and were enlightened by it. You have decided that you should go on a pilgrimage to the ancient sites of Europe, hoping there to uncover some fragment of Ancient knowledge, thought lost to time. But where shall you travel? Each region may yield different fruit.;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian9;Scandinavia is the home of the greatest universities - let us search it.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian9;Venerable Britain, whose ships sailed every sea.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian9;The West of Europe, land of Franks and Germans.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian9;See more options;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian10Desc;The European continent was once the land of knowledge and God, a land where men listened to his word and were enlightened by it. You have decided that you should go on a pilgrimage to the ancient sites of Europe, hoping there to uncover some fragment of Ancient knowledge, thought lost to time. But where shall you travel? Each region may yield different fruit.;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian10;Eastern Europe, fierce and free.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian10;The South of Europe, beautiful but troubled.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian10;Go back to first list;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian10;Call off the whole adventure, I've changed my mind.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian11Desc;You have arrived safely and without event. As your small team of retainers and laborers disembarks from the ship, you gaze into the horizon, wondering what wonders await you.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian11;Forwards!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian13Desc;As you disembark from your ship, you notice a group of colorfully-robed officials coming by to accost you. Behind them stands a line of soldiers. It seems that the local lord of this place has demanded that you pay him tribute for the right of passing through his domain.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian13;Pay up - arguing isn't worth the trouble;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian13;Abandon the expedition and turn back home;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian13;Negotiate a smaller bribe;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian13;Sneak past the guards and officials.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian14Desc;Disaster! A group of local bandits has surrounded your party and are demanding your money! The group looks ragged and poorly-trained, but it is doubtful that a force as small as yours can resist them.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPA_nobelian14;Fight them off - they will scatter before a determined charge!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian14;Take my gold, but spare my life!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian14;Run away!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobellian14;Oh, you think you're scary? I'll show YOU scary!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian15Desc;Disaster! While inspecting the remains of an Old World building, your investigation team accidentally caused part of it to collapse! It will not be long before your entire team is buried under rubble!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPA_nobelian15;Run away!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian15;Some quick thinking will save the day;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian15;Go in there yourself and make sure everyone gets out safely!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian17Desc;While traveling through this foreign country, you have made contact with the many Vagarna minorities and communities throught it. Last night, while staying at a small village, you met a promising youth possessed of many skills and a desire to see the world. He is now asking you to take him with you on your expedition, and after that, back to your court.;;;;;;;;;x,,,,,,,,,,,,,,
EVTOPTA_nobelian17;Of course!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian17;Another mouth to feed? I'd rather not bother.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian18Desc;You set out to write down your Mystical Experiences and lay them forth in an orderly manner. While they may be gratifying to you personally, if they remain only within your own head, they are unlikely to help anyone else.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian18;Now my memory is preserved in ink and paper.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian18;Write an advanced Treatise;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian18;Create a powerful Totem;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian18;Write a speculative Treatise.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian19Desc;You have begun the process of trying to reconstruct old texts and pieces of texts into readable and relevant works.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian19;Create a Blue Print;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPB_nobelian19;Create a Partial Manuscript;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian19;Try to recreate a Legendary Work;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
