#### FEUDAL


##Dravidian Feudal RULERS
king_female_assamese;Maharaani;;;;;;;;;;;;;x,,,,,,
emperor_assamese;Samrata;;;;;;;;;;;;;x,,,,,,
emperor_female_assamese;Empress;;;;;;;;;;;;;x,,,,,,
##Yunani Feudal RULERS
count_yoonaanee;Komas;;;;;;;;;;;;;x,,,,,,
count_female_yoonaanee;Komeyi;;;;;;;;;;;;;x,,,,,,
duke_yoonaanee;Daspat;;;;;;;;;;;;;x,,,,,,
duke_female_yoonaanee;Daspateyi;;;;;;;;;;;;;x,,,,,,
king_yoonaanee;Basileya;;;;;;;;;;;;;x,,,,,,
king_female_yoonaanee;Basileyi;;;;;;;;;;;;;x,,,,,,
emperor_yoonaanee;Mahabasileya;;;;;;;;;;;;;x,,,,,,
emperor_female_yoonaanee;Mahabasileyi;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Bengali Feudal RULERS
baron_bengali;Mawla;;;;;;;;;;;;;x
baron_female_bengali;Mohtarma;;;;;;;;;;;;;x
count_bengali;Mirza;;;;;;;;;;;;;x
count_female_bengali;Bibi;;;;;;;;;;;;;x
duke_bengali;Nawab;;;;;;;;;;;;;x
duke_female_bengali;Begum;;;;;;;;;;;;;x
king_bengali;Sultan;;;;;;;;;;;;;x
king_female_bengali;Sultana;;;;;;;;;;;;;x
emperor_bengali;Badshah;;;;;;;;;;;;;x
emperor_female_bengali;Maharani;;;;;;;;;;;;;x
,,,,,,
##Sindhi Feudal RULERS
baron_sindhi;Mawla;;;;;;;;;;;;;x
baron_female_sindhi;Mohtarma;;;;;;;;;;;;;x
count_bengali;Mirza;;;;;;;;;;;;;x
count_female_sindhi;Bibi;;;;;;;;;;;;;x
duke_sindhi;Amir;;;;;;;;;;;;;x
duke_female_sindhi;Amira;;;;;;;;;;;;;x
king_sindhi;Sultan;;;;;;;;;;;;;x
king_female_sindhi;Sultana;;;;;;;;;;;;;x
emperor_sindhi;Padshah;;;;;;;;;;;;;x
emperor_female_sindhi;Empress;;;;;;;;;;;;;x
,,,,,,
##Sinhala Feudal RULERS
baron_sinhala;Daputa;;;;;;;;;;;;;x,,,,,,
baron_female_sinhala;Daputana;;;;;;;;;;;;;x,,,,,,
count_sinhala;Takur;;;;;;;;;;;;;x,,,,,,
count_female_sinhala;Takurana;;;;;;;;;;;;;x,,,,,,
duke_sinhala;Rada;;;;;;;;;;;;;x,,,,,,
duke_female_sinhala;Radana;;;;;;;;;;;;;x,,,,,,
king_sinhala;Maharada;;;;;;;;;;;;;x,,,,,,
king_female_sinhala;Maharadana;;;;;;;;;;;;;x,,,,,,
emperor_sinhala;Surata;;;;;;;;;;;;;x,,,,,,
emperor_female_sinhala;Suradana;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Sinhala Feudal TITLES_OF
barony_of_sinhala;Dama;;;;;;;;;;;;;x,,,,,,
county_of_sinhala;Tikana;;;;;;;;;;;;;x,,,,,,
duchy_of_sinhala;Rada;;;;;;;;;;;;;x,,,,,,
kingdom_of_sinhala;Ratura;;;;;;;;;;;;;x,,,,,,
empire_of_sinhala;Surata;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Sinhala Feudal TITLES
barony_sinhala;Dama;;;;;;;;;;;;;x,,,,,,
county_sinhala;Tikana;;;;;;;;;;;;;x,,,,,,
duchy_sinhala;Rada;;;;;;;;;;;;;x,,,,,,
kingdom_sinhala;Ratura;;;;;;;;;;;;;x,,,,,,
empire_sinhala;Surata;;;;;;;;;;;;;x,,,,,,
,,,,,,
#Tamil titles are modified versions of titles taken from the Nomina Vera mod, with permission
##Tamil Feudal RULERS
baron_tamil;Vel;;;;;;;;;;;;;x,,,,,,
baron_female_tamil;Veli;;;;;;;;;;;;;x,,,,,,
count_tamil;Mannan;;;;;;;;;;;;;x,,,,,,
count_female_tamil;Manni;;;;;;;;;;;;;x,,,,,,
duke_tamil;Vendan;;;;;;;;;;;;;x,,,,,,
duke_female_tamil;Vendi;;;;;;;;;;;;;x,,,,,,
king_tamil;Arasan;;;;;;;;;;;;;x,,,,,,
king_female_tamil;Arasi;;;;;;;;;;;;;x,,,,,,
emperor_tamil;Rajadhirajan;;;;;;;;;;;;;x,,,,,,
emperor_female_tamil;Rajadhirajani;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Tamil Feudal TITLES_OF,,,,,,
barony_of_tamil;Velu;;;;;;;;;;;;;x,,,,,,
county_of_tamil;Mannu;;;;;;;;;;;;;x,,,,,,
duchy_of_tamil;Vendu;;;;;;;;;;;;;x,,,,,,
kingdom_of_tamil;Arasu;;;;;;;;;;;;;x,,,,,,
empire_of_tamil;Maharajyam;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Tamil Feudal TITLES,,,,,,
barony_tamil;Velu;;;;;;;;;;;;;x,,,,,,
county_tamil;Mannu;;;;;;;;;;;;;x,,,,,,
duchy_tamil;Vendu;;;;;;;;;;;;;x,,,,,,
kingdom_tamil;Arasu;;;;;;;;;;;;;x,,,,,,
empire_tamil;Maharajyam;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Tamil Feudal MISC
title_prince_tamil;Iran;;;;;;;;;;;;;x,,,,,,
title_prince_female_tamil;Iral;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Tamil Feudal JOBS
job_chancellor_tamil;Udaviyaalar;;;;;;;;;;;x,,,,,,
job_spymaster_tamil;Veyan;;;;;;;;;;;x,,,,,,
job_treasurer_tamil;Ndirvaaki;;;;;;;;;;;x,,,,,,
job_marshal_tamil;Maravan;;;;;;;;;;;x,,,,,,
job_spiritual_tamil;Navalar;;;;;;;;;;;x,,,,,,
,,,,,,


#### INDIAN FEUDAL


##Indian Feudal RULERS
indianfeudal_baron;Submayor;;;;;;;;;;;;;x
indianfeudal_baron_female;Submayor;;;;;;;;;;;;;x
indianfeudal_count;Mayor;;;;;;;;;;;;;x
indianfeudal_count_female;Mayor;;;;;;;;;;;;;x
indianfeudal_duke;Governor;;;;;;;;;;;;;x
indianfeudal_duke_female;Governor;;;;;;;;;;;;;x
indianfeudal_king;Chief Minister;;;;;;;;;;;;;x
indianfeudal_king_female;Chief Minister;;;;;;;;;;;;;x
indianfeudal_emperor;Prime Minister;;;;;;;;;;;;;x
indianfeudal_emperor_female;Prime Minister;;;;;;;;;;;;;x
##Indian Feudal TITLES_OF
indianfeudal_barony_of;Subdistrict of;;;;;;;;;;;;;x
indianfeudal_county_of;District of;;;;;;;;;;;;;x
indianfeudal_duchy_of;Division of;;;;;;;;;;;;;x
indianfeudal_kingdom_of;State of;;;;;;;;;;;;;x
indianfeudal_empire_of;Nation of;;;;;;;;;;;;;x
##Indian Feudal TITLES
indianfeudal_barony;Subdistrict;;;;;;;;;;;;;x
indianfeudal_county;District;;;;;;;;;;;;;x
indianfeudal_duchy;Division;;;;;;;;;;;;;x
indianfeudal_kingdom;State;;;;;;;;;;;;;x
indianfeudal_empire;Nation;;;;;;;;;;;;;x

##Yunani Indian Feudal RULERS
indianfeudal_count_yoonaanee;Komas;;;;;;;;;;;;;x,,,,,,
indianfeudal_count_female_yoonaanee;Komeyi;;;;;;;;;;;;;x,,,,,,
indianfeudal_duke_yoonaanee;Daspat;;;;;;;;;;;;;x,,,,,,
indianfeudal_duke_female_yoonaanee;Daspateyi;;;;;;;;;;;;;x,,,,,,
indianfeudal_king_yoonaanee;Basileya;;;;;;;;;;;;;x,,,,,,
indianfeudal_king_female_yoonaanee;Basileyi;;;;;;;;;;;;;x,,,,,,
indianfeudal_emperor_yoonaanee;Mahabasileya;;;;;;;;;;;;;x,,,,,,
indianfeudal_emperor_female_yoonaanee;Mahabasileyi;;;;;;;;;;;;;x,,,,,,
,,,,,,

##Konkani Indian Feudal RULERS
indianfeudal_count_konkani;Conde;;;;;;;;;;;;;x,,,,,,
indianfeudal_count_female_konkani;Condessa;;;;;;;;;;;;;x,,,,,,
indianfeudal_duke_konkani;Duque;;;;;;;;;;;;;x,,,,,,
indianfeudal_duke_female_konkani;Duquesa;;;;;;;;;;;;;x,,,,,,
indianfeudal_king_konkani;Rei;;;;;;;;;;;;;x,,,,,,
indianfeudal_king_female_konkani;Rainha;;;;;;;;;;;;;x,,,,,,
indianfeudal_emperor_konkani;Imperador;;;;;;;;;;;;;x,,,,,,
indianfeudal_emperor_female_konkani;Imperatriz;;;;;;;;;;;;;x,,,,,,
##Konkani Indian Feudal TITLES_OF
indianfeudal_county_of_konkani;County of;;;;;;;;;;;;;x
indianfeudal_duchy_of_konkani;Duchy of;;;;;;;;;;;;;x
indianfeudal_kingdom_of_konkani;Kingdom of;;;;;;;;;;;;;x
indianfeudal_empire_of_konkani;Empire of;;;;;;;;;;;;;x

##Assamese Indian Feudal RULERS
indianfeudal_count_assamese;Count;;;;;;;;;;;;;x,,,,,,
indianfeudal_count_female_assamese;Countess;;;;;;;;;;;;;x,,,,,,
indianfeudal_duke_assamese;Raaja;;;;;;;;;;;;;x,,,,,,
indianfeudal_duke_female_assamese;Raani;;;;;;;;;;;;;x,,,,,,
indianfeudal_king_assamese;Maharaaja;;;;;;;;;;;;;x,,,,,,
indianfeudal_king_female_assamese;Maharaani;;;;;;;;;;;;;x,,,,,,
indianfeudal_emperor_assamese;Samrata;;;;;;;;;;;;;x,,,,,,
indianfeudal_emperor_female_assamese;Empress;;;;;;;;;;;;;x,,,,,,
##Assamese Indian Feudal TITLES_OF
indianfeudal_county_of_assamese;County of;;;;;;;;;;;;;x
indianfeudal_duchy_of_assamese;Raaj of;;;;;;;;;;;;;x
indianfeudal_kingdom_of_assamese;Kingdom of;;;;;;;;;;;;;x
indianfeudal_empire_of_assamese;Empire of;;;;;;;;;;;;;x

##Tamil Indian Feudal RULERS
indianfeudal_baron_tamil;Nattamai;;;;;;;;;;;;;x
indianfeudal_baron_female_tamil;Nattamai;;;;;;;;;;;;;x
indianfeudal_duke_tamil;Amaichar;;;;;;;;;;;;;x
indianfeudal_duke_female_tamil;Amaichar;;;;;;;;;;;;;x
indianfeudal_king_tamil;Mudalamaichar;;;;;;;;;;;;;x
indianfeudal_king_female_tamil;Mudalamaichar;;;;;;;;;;;;;x
indianfeudal_emperor_tamil;Pradamar;;;;;;;;;;;;;x
indianfeudal_emperor_female_tamil;Pradamar;;;;;;;;;;;;;x
,,,,,,
##Tamil Indian Feudal TITLES_OF
indianfeudal_duchy_of_tamil;Siriya Arasu;;;;;;;;;;;;;x
indianfeudal_kingdom_of_tamil;Arasu;;;;;;;;;;;;;x
indianfeudal_empire_of_tamil;Periya Arasu;;;;;;;;;;;;;x
,,,,,,
##Tamil Indian Feudal TITLES
indianfeudal_duchy_tamil;Siriya Arasu;;;;;;;;;;;;;x
indianfeudal_kingdom_tamil;Arasu;;;;;;;;;;;;;x
indianfeudal_empire_tamil;Periya Arasu;;;;;;;;;;;;;x
,,,,,,
##Hindustani Indian Feudal RULERS
indianfeudal_baron_hindustani;Sarpanch;;;;;;;;;;;;;x
indianfeudal_baron_female_hindustani;Sarpanch;;;;;;;;;;;;;x
indianfeudal_count_hindustani;Mahapaur;;;;;;;;;;;;;x
indianfeudal_count_female_hindustani;Mahapaur;;;;;;;;;;;;;x
indianfeudal_duke_hindustani;Rajyapal;;;;;;;;;;;;;x
indianfeudal_duke_female_hindustani;Rajyapal;;;;;;;;;;;;;x
indianfeudal_king_hindustani;Mukhyamantri;;;;;;;;;;;;;x
indianfeudal_king_female_hindustani;Mukhyamantri;;;;;;;;;;;;;x
indianfeudal_emperor_hindustani;Rashtrapati;;;;;;;;;;;;;x
indianfeudal_emperor_female_hindustani;Rashtrapati;;;;;;;;;;;;;x
,,,,,,
##Hindustani Indian Feudal TITLES_OF
indianfeudal_duchy_of_hindustani;Chhota Rajya;;;;;;;;;;;;;x
indianfeudal_kingdom_of_hindustani;Rajya;;;;;;;;;;;;;x
indianfeudal_empire_of_hindustani;Desh;;;;;;;;;;;;;x
,,,,,,
##Hindustani Indian Feudal TITLES
indianfeudal_duchy_hindustani;Chhota Rajya;;;;;;;;;;;;;x
indianfeudal_kingdom_hindustani;Rajya;;;;;;;;;;;;;x
indianfeudal_empire_hindustani;Desh;;;;;;;;;;;;;x
,,,,,,
##Marathi Indian Feudal RULERS
indianfeudal_baron_marathi;Sarpanch;;;;;;;;;;;;;x
indianfeudal_baron_female_marathi;Sarpanch;;;;;;;;;;;;;x
indianfeudal_count_marathi;Mahapaura;;;;;;;;;;;;;x
indianfeudal_count_female_marathi;Mahapaura;;;;;;;;;;;;;x
indianfeudal_duke_marathi;Rajyapala;;;;;;;;;;;;;x
indianfeudal_duke_female_marathi;Rajyapala;;;;;;;;;;;;;x
indianfeudal_king_marathi;Mukhyamantri;;;;;;;;;;;;;x
indianfeudal_king_female_marathi;Mukhyamantri;;;;;;;;;;;;;x
indianfeudal_emperor_marathi;Chhatrapati;;;;;;;;;;;;;x
indianfeudal_emperor_female_marathi;Chhatrapatni;;;;;;;;;;;;;x
,,,,,,
##Mumbaikar Indian Feudal RULERS
indianfeudal_baron_mumbaikar;Sarpanch;;;;;;;;;;;;;x
indianfeudal_baron_female_mumbaikar;Sarpanch;;;;;;;;;;;;;x
indianfeudal_count_mumbaikar;Mahapaura;;;;;;;;;;;;;x
indianfeudal_count_female_mumbaikar;Mahapaura;;;;;;;;;;;;;x
indianfeudal_duke_mumbaikar;Rajyapala;;;;;;;;;;;;;x
indianfeudal_duke_female_mumbaikar;Rajyapala;;;;;;;;;;;;;x
indianfeudal_king_mumbaikar;Maharajyapati;;;;;;;;;;;;;x
indianfeudal_king_female_mumbaikar;Maharajyapatni;;;;;;;;;;;;;x
indianfeudal_emperor_mumbaikar;Chhatrapati;;;;;;;;;;;;;x
indianfeudal_emperor_female_mumbaikar;Chhatrapatni;;;;;;;;;;;;;x
,,,,,,
##Bengali Indian Feudal RULERS
indianfeudal_duke_bengali;Montri;;;;;;;;;;;;;x
indianfeudal_duke_female_bengali;Montri;;;;;;;;;;;;;x
indianfeudal_king_bengali;Protimontri;;;;;;;;;;;;;x
indianfeudal_king_female_bengali;Protimontri;;;;;;;;;;;;;x
indianfeudal_emperor_bengali;Prodhanmontri;;;;;;;;;;;;;x
indianfeudal_emperor_female_bengali;Prodhanmontri;;;;;;;;;;;;;x
,,,,,,


#### OLIGARCHIC REPUBLIC


##Tamil Oligarchic Republic RULERS
oligarchic_republic_baron_tamil;Nattamai;;;;;;;;;;;;;x
oligarchic_republic_baron_female_tamil;Nattamai;;;;;;;;;;;;;x
oligarchic_republic_duke_tamil;Amaichar;;;;;;;;;;;;;x
oligarchic_republic_duke_female_tamil;Amaichar;;;;;;;;;;;;;x
oligarchic_republic_king_tamil;Mudalamaichar;;;;;;;;;;;;;x
oligarchic_republic_king_female_tamil;Mudalamaichar;;;;;;;;;;;;;x
oligarchic_republic_emperor_tamil;Pradamar;;;;;;;;;;;;;x
oligarchic_republic_emperor_female_tamil;Pradamar;;;;;;;;;;;;;x
,,,,,,
##Tamil Oligarchic Republic TITLES_OF
oligarchic_republic_duchy_of_tamil;Siriya Kudiyarasu;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_tamil;Kudiyarasu;;;;;;;;;;;;;x
oligarchic_republic_empire_of_tamil;Perum Kudiyarasu;;;;;;;;;;;;;x
,,,,,,
##Tamil Oligarchic Republic TITLES
oligarchic_republic_duchy_tamil;Siriya Kudiyarasu;;;;;;;;;;;;;x
oligarchic_republic_kingdom_tamil;Kudiyarasu;;;;;;;;;;;;;x
oligarchic_republic_empire_tamil;Perum Kudiyarasu;;;;;;;;;;;;;x
,,,,,,
##Hindustani Oligarchic Republic RULERS
oligarchic_republic_baron_hindustani;Sarpanch;;;;;;;;;;;;;x
oligarchic_republic_baron_female_hindustani;Sarpanch;;;;;;;;;;;;;x
oligarchic_republic_count_hindustani;Mahapaur;;;;;;;;;;;;;x
oligarchic_republic_count_female_hindustani;Mahapaur;;;;;;;;;;;;;x
oligarchic_republic_duke_hindustani;Rajyapal;;;;;;;;;;;;;x
oligarchic_republic_duke_female_hindustani;Rajyapal;;;;;;;;;;;;;x
oligarchic_republic_king_hindustani;Mukhya Mantri;;;;;;;;;;;;;x
oligarchic_republic_king_female_hindustani;Mukhya Mantri;;;;;;;;;;;;;x
oligarchic_republic_emperor_hindustani;Pradhan Mantri;;;;;;;;;;;;;x
oligarchic_republic_emperor_female_hindustani;Pradhan Mantri;;;;;;;;;;;;;x
,,,,,,
##Hindustani Oligarchic Republic TITLES_OF
oligarchic_republic_duchy_of_hindustani;Chhota Ganarajya;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_hindustani;Ganarajya;;;;;;;;;;;;;x
oligarchic_republic_empire_of_hindustani;Maha Ganarajya;;;;;;;;;;;;;x
,,,,,,
##Hindustani Oligarchic Republic TITLES
oligarchic_republic_duchy_hindustani;Chhota Ganarajya;;;;;;;;;;;;;x
oligarchic_republic_kingdom_hindustani;Ganarajya;;;;;;;;;;;;;x
oligarchic_republic_empire_hindustani;Maha Ganarajya;;;;;;;;;;;;;x
,,,,,,
##Bengali Oligarchic Republic RULERS
oligarchic_republic_duke_bengali;Montri;;;;;;;;;;;;;x
oligarchic_republic_duke_female_bengali;Montri;;;;;;;;;;;;;x
oligarchic_republic_king_bengali;Protimontri;;;;;;;;;;;;;x
oligarchic_republic_king_female_bengali;Protimontri;;;;;;;;;;;;;x
oligarchic_republic_emperor_bengali;Prodhanmontri;;;;;;;;;;;;;x
oligarchic_republic_emperor_female_bengali;Prodhanmontri;;;;;;;;;;;;;x
,,,,,,


#### TRIBAL


##WIP Neovedic Tribal TITLES_OF
tribal_kingdom_of_neovedic;Janapada;;;;;;;;;;;;;x
tribal_empire_of_neovedic;Maha Janapada;;;;;;;;;;;;;x
,,,,,,
##WIP Neovedic Tribal TITLES
tribal_kingdom_neovedic;Janapada;;;;;;;;;;;;;x
tribal_empire_neovedic;Maha Janapada;;;;;;;;;;;;;x
,,,,,,


#### REPUBLIC


##Sinhala Republic RULERS
city_baron_sinhala;Nuvaraputa;;;;;;;;;;;;;x,,,,,,
city_baron_female_sinhala;Nuvaraputana;;;;;;;;;;;;;x,,,,,,
city_count_sinhala;Nuvarasumi;;;;;;;;;;;;;x,,,,,,
city_count_female_sinhala;Nuvarasumina;;;;;;;;;;;;;x,,,,,,
city_duke_sinhala;Mahasumi;;;;;;;;;;;;;x,,,,,,
city_duke_female_sinhala;Mahasumina;;;;;;;;;;;;;x,,,,,,
city_king_sinhala;Radasumi;;;;;;;;;;;;;x,,,,,,
city_king_female_sinhala;Radasumina;;;;;;;;;;;;;x,,,,,,
city_emperor_sinhala;Maharadasumi;;;;;;;;;;;;;x,,,,,,
city_emperor_female_sinhala;Maharadasumina;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Sinhala Republic TITLES_OF
city_barony_of_sinhala;Nuvara;;;;;;;;;;;;;x,,,,,,
city_county_of_sinhala;Mahanuvara;;;;;;;;;;;;;x,,,,,,
city_duchy_of_sinhala;Nuvararada;;;;;;;;;;;;;x,,,,,,
city_kingdom_of_sinhala;Mahanuvararada;;;;;;;;;;;;;x,,,,,,
city_empire_of_sinhala;Sunuvararada;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Sinhala Republic TITLES
city_barony_sinhala;Nuvara;;;;;;;;;;;;;x,,,,,,
city_county_sinhala;Mahanuvara;;;;;;;;;;;;;x,,,,,,
city_duchy_sinhala;Nuvararada;;;;;;;;;;;;;x,,,,,,
city_kingdom_sinhala;Mahanuvararada;;;;;;;;;;;;;x,,,,,,
city_empire_sinhala;Sunuvararada;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Sinhala Republic MISC
title_prince_sinhala;Kumara;;;;;;;;;;;;;x,,,,,,
title_prince_female_sinhala;Kumari;;;;;;;;;;;;;x,,,,,,
,,,,,,


#### THEOCRACY


##Sinhala Temple RULERS
temple_baron_nasrini_sinhala;Apikava;;;;;;;;;;;;;x,,,,,,
temple_baron_female_nasrini_sinhala;Apikavana;;;;;;;;;;;;;x,,,,,,
temple_count_nasrini_sinhala;Radapikava;;;;;;;;;;;;;x,,,,,,
temple_count_female_nasrini_sinhala;Radapikavana;;;;;;;;;;;;;x,,,,,,
temple_duke_nasrini_sinhala;Mahapikava;;;;;;;;;;;;;x,,,,,,
temple_duke_female_nasrini_sinhala;Mahapikavana;;;;;;;;;;;;;x,,,,,,
temple_king_nasrini_sinhala;Mahapiya;;;;;;;;;;;;;x,,,,,,
temple_king_female_nasrini_sinhala;Mahamava;;;;;;;;;;;;;x,,,,,,
temple_emperor_nasrini_sinhala;Sumahapiya;;;;;;;;;;;;;x,,,,,,
temple_emperor_female_nasrini_sinhala;Sumahamava;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Sinhala Temple TITLES_OF
temple_barony_of_nasrini_sinhala;Dokesisa;;;;;;;;;;;;;x,,,,,,
temple_county_of_nasrini_sinhala;Dokesisa;;;;;;;;;;;;;x,,,,,,
temple_duchy_of_nasrini_sinhala;Mahadokesisa;;;;;;;;;;;;;x,,,,,,
temple_kingdom_of_nasrini_sinhala;Mahapiyata;;;;;;;;;;;;;x,,,,,,
temple_empire_of_nasrini_sinhala;Sumahapiyata;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Sinhala Temple TITLES
temple_barony_nasrini_sinhala;Dokesisa;;;;;;;;;;;;;x,,,,,,
temple_county_nasrini_sinhala;Dokesisa;;;;;;;;;;;;;x,,,,,,
temple_duchy_nasrini_sinhala;Mahadokesisa;;;;;;;;;;;;;x,,,,,,
temple_kingdom_nasrini_sinhala;Mahapiyata;;;;;;;;;;;;;x,,,,,,
temple_empire_nasrini_sinhala;Sumahapiyata;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Sinhala Temple JOBS
job_spiritual_sinhala;Kapelana;;;;;;;;;;;x,,,,,,

###Konkani Feudal RULERS
count_konkani;Conde;;;;;;;;;;;;;x,,,,,,
count_female_konkani;Condessa;;;;;;;;;;;;;x,,,,,,
duke_konkani;Duque;;;;;;;;;;;;;x,,,,,,
duke_female_konkani;Duquesa;;;;;;;;;;;;;x,,,,,,
king_konkani;Rei;;;;;;;;;;;;;x,,,,,,
king_female_konkani;Rainha;;;;;;;;;;;;;x,,,,,,
emperor_konkani;Imperador;;;;;;;;;;;;;x,,,,,,
emperor_female_konkani;Imperatriz;;;;;;;;;;;;;x,,,,,,

##Baptist Temple RULERS
temple_baron_baptist;Deacon;;;;;;;;;;;;;x,,,,,,
temple_count_baptist;Reverend;;;;;;;;;;;;;x,,,,,,
temple_duke_baptist;Minister;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Baptist Temple TITLES_OF
temple_barony_of_baptist;Congregation of;;;;;;;;;;;;;x,,,,,,
temple_county_of_baptist;Church of;;;;;;;;;;;;;x,,,,,,
temple_duchy_of_baptist;Assembly of;;;;;;;;;;;;;x,,,,,,
,,,,,,
##Baptist Temple JOBS
job_spiritual_baptist;Pastor;;;;;;;;;;;x,,,,,,
