zarist_emulated_ivan;Emulated Ivan the Formidable;;;;;;;;;;;;x
zarist_emulated_catherine;Emulated Catherine the Tzarina;;;;;;;;;;;;x
zarist_emulated_alexander;Emulated Alexander the Liberator;;;;;;;;;;;;x
zarist_emulated_alexis;Emulated Alexis the Quietest;;;;;;;;;;;;x
emulation_failed;Failed Emulation;;;;;;;;;;;;x
zarist_emulated_peter_desc;This character successfully emulated Peter the Greatest.;;;;;;;;;;;;x
zarist_emulated_nicholas_desc;This character successfully emulated Nicholas the Passion-Bearer.;;;;;;;;;;;;x
zarist_emulated_ivan_desc;This character successfully emulated Ivan the Formidable.;;;;;;;;;;;;x
zarist_emulated_catherine_desc;This character successfully emulated Catherine the Tzarina.;;;;;;;;;;;;x
zarist_emulated_alexander_desc;This character successfully emulated Alexander the Liberator.;;;;;;;;;;;;x
zarist_emulated_alexis_desc;This character successfully emulated Alexis the Quietest.;;;;;;;;;;;;x
emulation_failed_desc;This character terribly failed to change [This.GetHerHis] life to the better.;;;;;;;;;;;;x
zarist_emulate_tt;Gained a trait of the emulated or lost its opposite.;;;;;;;;;;;;x

EVTDESCZARIST200;You have been in the library more and more often. You can't stop reading books about how to become a better [Root.Religion.GetName]. But this happens to reduce the time you spend with other important issues.;;;;;;;;;;;;x
EVTOPTAZARIST200;Knowledge is the only thing that matters.;;;;;;;;;;;;x
EVTOPTBZARIST200;I will take a break.;;;;;;;;;;;;x
EVTDESCZARIST205;You have already tried many strange things to improve yourself as a [Root.Religion.GetName]. None of them helped. Today someone mentioned another one. You could wear a cilice.;;;;;;;;;;;;x
EVTOPTAZARIST205;Painful, but effective.;;;;;;;;;;;;x
EVTOPTBZARIST205;This torture is for the fools.;;;;;;;;;;;;x
EVTDESCZARIST201;Your reccent decision to [Root.GetEmulationAction] wasn't left unnoticed. [event_target:emulation_likes.GetTitledFirstName] complimented your behavior multiple times.;;;;;;;;;;;;x
EVTOPTAZARIST201;We could speak more.;;;;;;;;;;;;x
EVTOPTBZARIST201;I'm doing this for the faith.;;;;;;;;;;;;x
EVTDESCZARIST202;Your reccent decision to [Root.GetEmulationAction] wasn't left unnoticed. [event_target:emulation_dislikes.GetTitledFirstName] told many of the other courtiers that this isn't the right behavior for a [Root.GetTitle].;;;;;;;;;;;;x
EVTOPTAZARIST202;[emulation_dislikes.GetSheHeCap] should stop.;;;;;;;;;;;;x
EVTOPTBZARIST202;I won't embarrass myself like this.;;;;;;;;;;;;x
wears_cilice;Wears cicile;;;;;;;;;;;;x
wears_cilice_desc;This character follows a truelly hurtful religious practice.;;;;;;;;;;;;x
emulation_studies_a_lot;Spends time studying;;;;;;;;;;;;x
emulation_studies_a_lot_desc;This person spends a bit too much time in the library.;;;;;;;;;;;;x
helps_emulating_tzar;Getting better results during the §YEmulate [From.GetEmulatedTzar]§! ambition.;;;;;;;;;;;;x

EVTDESCZARIST210;Today an old man requested visit from you. He explained that he was a truely religious person, but also a poor one. He wants to sell you a portrait of [Root.GetEmulatedTzar] that is his only possession.;;;;;;;;;;;;x
EVTOPTAZARIST210;I will buy it for myself.;;;;;;;;;;;;x
EVTOPTBZARIST210;I will buy it for the local church.;;;;;;;;;;;;x
EVTOPTCZARIST210;Nobody have seen him coming in, right?;;;;;;;;;;;;x
EVTOPTDZARIST210;I have to decline.;;;;;;;;;;;;x

zarist_painting_peter;Portrait of Peter the Greatest;;;;;;;;;;;;x
zarist_painting_nicholas;Portrait of Nicholas the Passion-Bearer;;;;;;;;;;;;x
zarist_painting_ivan;Portrait of Ivan the Formidable;;;;;;;;;;;;x
zarist_painting_catherine;Portrait of Catherine the Tzarina;;;;;;;;;;;;x
zarist_painting_alexander;Portrait of Alexander the Liberator;;;;;;;;;;;;x
zarist_painting_alexis;Portrait of Alexis the Quietest;;;;;;;;;;;;x
zarist_painting_peter_desc;This is a finely made religious portrait of Peter the Greatest.;;;;;;;;;;;;x
zarist_painting_nicholas_desc;This is a finely made religious portrait of Nicholas the Passion-Bearer.;;;;;;;;;;;;x
zarist_painting_ivan_desc;This is a finely made religious portrait of Ivan the Formidable.;;;;;;;;;;;;x
zarist_painting_catherine_desc;This is a finely made religious portrait of Catherine the Tzarina.;;;;;;;;;;;;x
zarist_painting_alexander_desc;This is a finely made religious portrait of Alexander the Liberator.;;;;;;;;;;;;x
zarist_painting_alexis_desc;This is a finely made religious portrait of Alexis the Quietest.;;;;;;;;;;;;x
